,id,assessment,kingdom_name,phylum_name,scientific_name,main_common_name,Status code,criteria,trend_id,Common Name,genus,species,sub_species
1278,31312,9623986,PLANTAE,TRACHEOPHYTA,Pericopsis mooniana,Nandu Wood,VU,A1cd,,Nedun Tree,Pericopsis,mooniana,
1279,31312,9623986,PLANTAE,TRACHEOPHYTA,Pericopsis mooniana,Nandu Wood,VU,A1cd,,Kayu Kuku,Pericopsis,mooniana,
1280,31312,9623986,PLANTAE,TRACHEOPHYTA,Pericopsis mooniana,Nandu Wood,VU,A1cd,,Nandu Wood,Pericopsis,mooniana,
1281,31312,9623986,PLANTAE,TRACHEOPHYTA,Pericopsis mooniana,Nandu Wood,VU,A1cd,,Nani Laut,Pericopsis,mooniana,
1282,31312,9623986,PLANTAE,TRACHEOPHYTA,Pericopsis mooniana,Nandu Wood,VU,A1cd,,Merbau Laut,Pericopsis,mooniana,
1283,31312,9623986,PLANTAE,TRACHEOPHYTA,Pericopsis mooniana,Nandu Wood,VU,A1cd,,Kayu Besi Papus,Pericopsis,mooniana,
1284,31313,2804014,PLANTAE,TRACHEOPHYTA,Dipterocarpus hasseltii,,EN,A2cd,2.0,Apitong,Dipterocarpus,hasseltii,
1285,31313,2804014,PLANTAE,TRACHEOPHYTA,Dipterocarpus hasseltii,,EN,A2cd,2.0,Keruing Ropol,Dipterocarpus,hasseltii,
1286,31313,2804014,PLANTAE,TRACHEOPHYTA,Dipterocarpus hasseltii,,EN,A2cd,2.0,Keruing,Dipterocarpus,hasseltii,
1287,31313,2804014,PLANTAE,TRACHEOPHYTA,Dipterocarpus hasseltii,,EN,A2cd,2.0,Apitong,Dipterocarpus,hasseltii,
1288,31314,2804189,PLANTAE,TRACHEOPHYTA,Hopea sangal,,VU,A2cd,2.0,Meranti Bunga,Hopea,sangal,
1289,31314,2804189,PLANTAE,TRACHEOPHYTA,Hopea sangal,,VU,A2cd,2.0,Gagil,Hopea,sangal,
1290,31314,2804189,PLANTAE,TRACHEOPHYTA,Hopea sangal,,VU,A2cd,2.0,Ta Khian Keao,Hopea,sangal,
1291,31314,2804189,PLANTAE,TRACHEOPHYTA,Hopea sangal,,VU,A2cd,2.0,Merawan Siput,Hopea,sangal,
1292,31314,2804189,PLANTAE,TRACHEOPHYTA,Hopea sangal,,VU,A2cd,2.0,Gagil,Hopea,sangal,
1293,31314,2804189,PLANTAE,TRACHEOPHYTA,Hopea sangal,,VU,A2cd,2.0,Merawan,Hopea,sangal,
1294,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Panau,Dipterocarpus,gracilis,
1295,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Keruing,Dipterocarpus,gracilis,
1296,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Apitong,Dipterocarpus,gracilis,
1297,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Keruing,Dipterocarpus,gracilis,
1298,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Kayu Tempurau,Dipterocarpus,gracilis,
1299,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Keruing kesat,Dipterocarpus,gracilis,
1300,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Yang Siang,Dipterocarpus,gracilis,
1301,31315,2804348,PLANTAE,TRACHEOPHYTA,Dipterocarpus gracilis,,VU,A2cd,2.0,Apitong,Dipterocarpus,gracilis,
1302,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Tulian,Eusideroxylon,zwageri,
1303,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Onglen,Eusideroxylon,zwageri,
1304,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Borneo Ironwood,Eusideroxylon,zwageri,
1305,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Tebelian,Eusideroxylon,zwageri,
1306,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Bois De Fer,Eusideroxylon,zwageri,
1307,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Bi,Eusideroxylon,zwageri,
1308,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Belian,Eusideroxylon,zwageri,
1309,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Bilian,Eusideroxylon,zwageri,
1310,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Tambulian,Eusideroxylon,zwageri,
1311,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Ulin,Eusideroxylon,zwageri,
1312,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Im Muk,Eusideroxylon,zwageri,
1313,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Billian,Eusideroxylon,zwageri,
1314,31316,9624725,PLANTAE,TRACHEOPHYTA,Eusideroxylon zwageri,Borneo Ironwood,VU,A1cd+2cd,,Sakian,Eusideroxylon,zwageri,
1315,31317,9624973,PLANTAE,TRACHEOPHYTA,Erythrina euodiphylla,,VU,D2,,,Erythrina,euodiphylla,
1316,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Pulai Lilin,Alstonia,spatulata,
1317,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Siamese Balsa,Alstonia,spatulata,
1318,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Teenpet Phru,Alstonia,spatulata,
1319,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Hard Milkwood,Alstonia,spatulata,
1320,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Lame Bodas,Alstonia,spatulata,
1321,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Thia,Alstonia,spatulata,
1322,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Pulai Basong,Alstonia,spatulata,
1323,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Pulai Paya,Alstonia,spatulata,
1324,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Ka Bui,Alstonia,spatulata,
1325,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Sia,Alstonia,spatulata,
1326,31318,9625083,PLANTAE,TRACHEOPHYTA,Alstonia spatulata,Hard Milkwood,LR/lc,,,Pulai Gabus,Alstonia,spatulata,
1327,31319,9625224,PLANTAE,TRACHEOPHYTA,Vatica bantamensis,,EN,"A1c, D",,,Vatica,bantamensis,
1328,31320,9625352,PLANTAE,TRACHEOPHYTA,Saurauia villosa,,VU,B1+2c,,,Saurauia,villosa,
1329,31321,9625553,PLANTAE,TRACHEOPHYTA,Saurauia scabrida,,LR/lc,,,,Saurauia,scabrida,
1330,31322,9625675,PLANTAE,TRACHEOPHYTA,Saurauia leucocarpa,,VU,A1c,,,Saurauia,leucocarpa,
1331,31324,9625966,PLANTAE,TRACHEOPHYTA,Terminalia cherrieri,,EN,A2ce+3e,2.0,,Terminalia,cherrieri,
1332,31325,9626365,PLANTAE,TRACHEOPHYTA,Abies nordmanniana ssp. equi-trojani,Kazdagi Fir,EN,"B2ab(iii,v)",2.0,Trojan Fir,Abies,nordmanniana,equi-trojani
1333,31325,9626365,PLANTAE,TRACHEOPHYTA,Abies nordmanniana ssp. equi-trojani,Kazdagi Fir,EN,"B2ab(iii,v)",2.0,Kazdagi Fir,Abies,nordmanniana,equi-trojani
1334,31326,9626704,PLANTAE,TRACHEOPHYTA,Pyrus hakkiarica,,DD,,,,Pyrus,hakkiarica,
1335,31327,9626788,PLANTAE,TRACHEOPHYTA,Pyrus anatolica,,LR/nt,,,,Pyrus,anatolica,
1336,31329,9626982,PLANTAE,TRACHEOPHYTA,Elaeocarpus prunifolius,,VU,B1+2c,,,Elaeocarpus,prunifolius,
1337,31330,9627065,PLANTAE,TRACHEOPHYTA,Pittosporum eriocarpum,,EN,B1+2c,,,Pittosporum,eriocarpum,
1338,31331,2804895,PLANTAE,TRACHEOPHYTA,Picea farreri,Farrer's Spruce,VU,D2,4.0,Farrer's Spruce,Picea,farreri,
1339,31332,9627236,PLANTAE,TRACHEOPHYTA,Toona ciliata,Red Cedar,LR/lc,,,Chinese mahogany,Toona,ciliata,
1340,31332,9627236,PLANTAE,TRACHEOPHYTA,Toona ciliata,Red Cedar,LR/lc,,,Hong Chun,Toona,ciliata,
1341,31332,9627236,PLANTAE,TRACHEOPHYTA,Toona ciliata,Red Cedar,LR/lc,,,Red Cedar,Toona,ciliata,
1342,31332,9627236,PLANTAE,TRACHEOPHYTA,Toona ciliata,Red Cedar,LR/lc,,,Limpaga,Toona,ciliata,
1343,31332,9627236,PLANTAE,TRACHEOPHYTA,Toona ciliata,Red Cedar,LR/lc,,,kukoru,Toona,ciliata,
1344,31332,9627236,PLANTAE,TRACHEOPHYTA,Toona ciliata,Red Cedar,LR/lc,,,Danupra,Toona,ciliata,
1345,31332,9627236,PLANTAE,TRACHEOPHYTA,Toona ciliata,Red Cedar,LR/lc,,,Suren kapar,Toona,ciliata,
1346,31333,9627287,PLANTAE,TRACHEOPHYTA,Neolitsea daibuensis,,EN,C2a,,,Neolitsea,daibuensis,
1347,31334,9627359,PLANTAE,TRACHEOPHYTA,Cinnamomum osmophloeum,,VU,"A1acd, B1+2a",,,Cinnamomum,osmophloeum,
1348,31335,9627437,PLANTAE,TRACHEOPHYTA,Acer buergerianum var. formosanum,Taiwan Trident Maple,CR,C2a,,台湾三角枫 (Tai Wan San Jiao Feng),Acer,buergerianum;formosanum,
1349,31335,9627437,PLANTAE,TRACHEOPHYTA,Acer buergerianum var. formosanum,Taiwan Trident Maple,CR,C2a,,Taiwan Trident Maple,Acer,buergerianum;formosanum,
1350,31336,9627530,PLANTAE,TRACHEOPHYTA,Cinnamomum kotoense,,CR,C2a,,,Cinnamomum,kotoense,
1351,31337,9627605,PLANTAE,TRACHEOPHYTA,Diospyros kotoensis,,EN,"A1ad, B1+2ab, C2a",,,Diospyros,kotoensis,
1352,31339,9627718,PLANTAE,TRACHEOPHYTA,Barringtonia asiatica,,LR/lc,,,Butum,Barringtonia,asiatica,
1353,31339,9627718,PLANTAE,TRACHEOPHYTA,Barringtonia asiatica,,LR/lc,,,Bang Vuong,Barringtonia,asiatica,
1354,31340,9627801,PLANTAE,TRACHEOPHYTA,Prunus grisea,,LR/lc,,,,Prunus,grisea,
1355,31341,9627849,PLANTAE,TRACHEOPHYTA,Geniostoma uninervium,,LR/lc,,,,Geniostoma,uninervium,
1356,31342,9627888,PLANTAE,TRACHEOPHYTA,Geniostoma clavigerum,,CR,D,,,Geniostoma,clavigerum,
1357,31343,99515461,PLANTAE,TRACHEOPHYTA,Geniostoma macrophyllum,,LC,,4.0,,Geniostoma,macrophyllum,
1358,31344,9628005,PLANTAE,TRACHEOPHYTA,Geniostoma stipulare,,EN,D,,,Geniostoma,stipulare,
1359,31345,9628066,PLANTAE,TRACHEOPHYTA,Geniostoma confertiflorum,,LR/lc,,,,Geniostoma,confertiflorum,
1360,31346,9628103,PLANTAE,TRACHEOPHYTA,Maytenus stipitata,,VU,B1+2c,,,Maytenus,stipitata,
1361,31347,9628159,PLANTAE,TRACHEOPHYTA,Cyclobalanopsis repandifolia,,CR,"B1+2b, C2a",,,Cyclobalanopsis,repandifolia,
1362,31348,9628236,PLANTAE,TRACHEOPHYTA,Anneslea fragrans var. lanceolata,,VU,"A1a, D1",,,Anneslea,fragrans;lanceolata,
1363,31349,9628316,PLANTAE,TRACHEOPHYTA,Ailanthus altissima var. tanakai,,EN,"A1a, B1+2ab",,,Ailanthus,altissima;tanakai,
1364,31350,9628388,PLANTAE,TRACHEOPHYTA,Phellodendron amurense var. wilsonii,,DD,,,,Phellodendron,wilsonii;amurense,
1365,31351,2805054,PLANTAE,TRACHEOPHYTA,Podocarpus costalis,,EN,B2ab(v),2.0,Lan yu luo han song,Podocarpus,costalis,
1366,31351,2805054,PLANTAE,TRACHEOPHYTA,Podocarpus costalis,,EN,B2ab(v),2.0,Igem-dagat,Podocarpus,costalis,
1367,31352,9628559,PLANTAE,TRACHEOPHYTA,Paulownia kawakamii,,CR,"A1ace, B1+2abc, C2ab",,,Paulownia,kawakamii,
1368,31353,9628640,PLANTAE,TRACHEOPHYTA,Eurycorymbus cavaleriei,,LR/nt,,,Sanhuamu,Eurycorymbus,cavaleriei,
1369,31355,2805113,PLANTAE,TRACHEOPHYTA,Araucaria araucana,Monkey Puzzle,EN,"B2ab(ii,iii,v)",2.0,Gúillo,Araucaria,araucana,
1370,31355,2805113,PLANTAE,TRACHEOPHYTA,Araucaria araucana,Monkey Puzzle,EN,"B2ab(ii,iii,v)",2.0,Pino Chileno,Araucaria,araucana,
1371,31355,2805113,PLANTAE,TRACHEOPHYTA,Araucaria araucana,Monkey Puzzle,EN,"B2ab(ii,iii,v)",2.0,Monkey Puzzle,Araucaria,araucana,
1372,31355,2805113,PLANTAE,TRACHEOPHYTA,Araucaria araucana,Monkey Puzzle,EN,"B2ab(ii,iii,v)",2.0,Araucaria,Araucaria,araucana,
1373,31355,2805113,PLANTAE,TRACHEOPHYTA,Araucaria araucana,Monkey Puzzle,EN,"B2ab(ii,iii,v)",2.0,Pehuén,Araucaria,araucana,
1374,31355,2805113,PLANTAE,TRACHEOPHYTA,Araucaria araucana,Monkey Puzzle,EN,"B2ab(ii,iii,v)",2.0,Piñonero,Araucaria,araucana,
1375,31355,2805113,PLANTAE,TRACHEOPHYTA,Araucaria araucana,Monkey Puzzle,EN,"B2ab(ii,iii,v)",2.0,Pino Araucana,Araucaria,araucana,
1376,31356,9628904,PLANTAE,TRACHEOPHYTA,Pitavia punctata,Canelillo,EN,A1cd,,Canelillo,Pitavia,punctata,
1377,31356,9628904,PLANTAE,TRACHEOPHYTA,Pitavia punctata,Canelillo,EN,A1cd,,Pitao,Pitavia,punctata,
1378,31357,9628984,PLANTAE,TRACHEOPHYTA,Gomortega keule,Queule,EN,A1cd,,Queule,Gomortega,keule,
1379,31357,9628984,PLANTAE,TRACHEOPHYTA,Gomortega keule,Queule,EN,A1cd,,Keule,Gomortega,keule,
1380,31358,9629072,PLANTAE,TRACHEOPHYTA,Citronella mucronata,Naranjillo,LR/lc,,,Naranjillo,Citronella,mucronata,
1381,31358,9629072,PLANTAE,TRACHEOPHYTA,Citronella mucronata,Naranjillo,LR/lc,,,Huillipatagua,Citronella,mucronata,
1382,31359,2805519,PLANTAE,TRACHEOPHYTA,Austrocedrus chilensis,Chilean Cedar,NT,,1.0,Ciprès de la Cordillera,Austrocedrus,chilensis,
1383,31359,2805519,PLANTAE,TRACHEOPHYTA,Austrocedrus chilensis,Chilean Cedar,NT,,1.0,Ciprès,Austrocedrus,chilensis,
1384,31359,2805519,PLANTAE,TRACHEOPHYTA,Austrocedrus chilensis,Chilean Cedar,NT,,1.0,Cordilleran Cypress,Austrocedrus,chilensis,
1385,31359,2805519,PLANTAE,TRACHEOPHYTA,Austrocedrus chilensis,Chilean Cedar,NT,,1.0,Chilean Cedar,Austrocedrus,chilensis,
1386,31361,110618008,PLANTAE,TRACHEOPHYTA,Morella rivas-martinezii,Faya Herreña,CR,"B2ab(iii,v)",2.0,Faya Herreña,Morella,rivas-martinezii,
1387,31361,110618008,PLANTAE,TRACHEOPHYTA,Morella rivas-martinezii,Faya Herreña,CR,"B2ab(iii,v)",2.0,Faya Romana,Morella,rivas-martinezii,
1388,31362,2805686,PLANTAE,TRACHEOPHYTA,Abies kawakamii,Taiwan Fir,NT,,3.0,Taiwan Lengshan,Abies,kawakamii,
1389,31362,2805686,PLANTAE,TRACHEOPHYTA,Abies kawakamii,Taiwan Fir,NT,,3.0,Taiwan Fir,Abies,kawakamii,
1390,31363,114199375,PLANTAE,TRACHEOPHYTA,Chrysodracon fernaldii,,EN,C2a,,,Chrysodracon,fernaldii,
1391,31364,9622279,PLANTAE,TRACHEOPHYTA,Sapindus oahuensis,,VU,A1ce,,Aulu,Sapindus,oahuensis,
1392,31364,9622279,PLANTAE,TRACHEOPHYTA,Sapindus oahuensis,,VU,A1ce,,Lonomea,Sapindus,oahuensis,
1393,31364,9622279,PLANTAE,TRACHEOPHYTA,Sapindus oahuensis,,VU,A1ce,,Kaulu,Sapindus,oahuensis,
1394,31365,9622131,PLANTAE,TRACHEOPHYTA,Gardenia mannii,Mann's Gardenia,CR,C2a,,Mann's Gardenia,Gardenia,mannii,
1395,31366,91086241,PLANTAE,TRACHEOPHYTA,Santalum haleakalae var. lanaiense,Lanai Sandalwood,VU,A1ce,,Lanai Sandalwood,Santalum,lanaiense;haleakalae,
1396,31366,91086241,PLANTAE,TRACHEOPHYTA,Santalum haleakalae var. lanaiense,Lanai Sandalwood,VU,A1ce,,iliahi,Santalum,lanaiense;haleakalae,
1397,31367,9622554,PLANTAE,TRACHEOPHYTA,Beilschmiedia lumutensis,,LR/lc,,,,Beilschmiedia,lumutensis,
1398,31368,9629595,PLANTAE,TRACHEOPHYTA,Cleistanthus kingii,,LR/cd,,,,Cleistanthus,kingii,
1399,31369,9629656,PLANTAE,TRACHEOPHYTA,Pistacia malayana,,LR/lc,,,,Pistacia,malayana,
1400,31370,9629697,PLANTAE,TRACHEOPHYTA,Popowia velutina,,CR,B1+2c,,,Popowia,velutina,
1401,31371,9629761,PLANTAE,TRACHEOPHYTA,Miliusa parviflora,,VU,D2,,,Miliusa,parviflora,
1402,31372,9629833,PLANTAE,TRACHEOPHYTA,Canarium perlisanum,,VU,D2,,,Canarium,perlisanum,
1403,31373,9629903,PLANTAE,TRACHEOPHYTA,Cleistanthus glaucus,,VU,D2,,,Cleistanthus,glaucus,
1404,31374,9629965,PLANTAE,TRACHEOPHYTA,Cleistanthus parvifolius,,VU,D2,,,Cleistanthus,parvifolius,
1405,31375,9630029,PLANTAE,TRACHEOPHYTA,Drypetes nervosa,,VU,D2,,,Drypetes,nervosa,
1406,31376,9630091,PLANTAE,TRACHEOPHYTA,Drypetes oxyodonta,,VU,D2,,,Drypetes,oxyodonta,
1407,31377,9630161,PLANTAE,TRACHEOPHYTA,Homalium kunstleri,,VU,D2,,,Homalium,kunstleri,
1408,31378,9622661,PLANTAE,TRACHEOPHYTA,Scolopia steenisiana,,VU,D2,,,Scolopia,steenisiana,
1409,31379,61526047,PLANTAE,TRACHEOPHYTA,Mangifera andamanica,,NT,,2.0,,Mangifera,andamanica,
1410,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Pahong-damulag,Mangifera,altissima,
1411,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Appan,Mangifera,altissima,
1412,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Bunutan,Mangifera,altissima,
1413,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Malapaho,Mangifera,altissima,
1414,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Pahohotan,Mangifera,altissima,
1415,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Paho,Mangifera,altissima,
1416,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Banitan,Mangifera,altissima,
1417,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Pahotan,Mangifera,altissima,
1418,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Pahahutan,Mangifera,altissima,
1419,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Pahutan,Mangifera,altissima,
1420,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Malipajo,Mangifera,altissima,
1421,31380,9622889,PLANTAE,TRACHEOPHYTA,Mangifera altissima,,VU,A1d,,Manga Poli,Mangifera,altissima,
1422,31381,9623062,PLANTAE,TRACHEOPHYTA,Diospyros philippinensis,,EN,"A1c, B1+2abc",,Kamagong,Diospyros,philippinensis,
1423,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Bakau,Rhizophora,apiculata,
1424,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Bangka,Rhizophora,apiculata,
1425,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Kong Kaang Bai Lek,Rhizophora,apiculata,
1426,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Bakauan,Rhizophora,apiculata,
1427,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Bako Kacang,Rhizophora,apiculata,
1428,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Bako Rayap,Rhizophora,apiculata,
1429,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Bako,Rhizophora,apiculata,
1430,31382,9623321,PLANTAE,TRACHEOPHYTA,Rhizophora apiculata,,LC,,2.0,Duoc Doi,Rhizophora,apiculata,
1431,31383,9623789,PLANTAE,TRACHEOPHYTA,Millettia pterocarpa,,VU,D2,,,Millettia,pterocarpa,
1432,31384,9623907,PLANTAE,TRACHEOPHYTA,Lagerstroemia langkawiensis,,EN,B1+2c,,,Lagerstroemia,langkawiensis,
1433,31385,9624128,PLANTAE,TRACHEOPHYTA,Isonandra perakensis var. perakensis,,LR/cd,,,,Isonandra,perakensis,
1434,31386,9624308,PLANTAE,TRACHEOPHYTA,Madhuca calcicola,,EN,B1+2c,,,Madhuca,calcicola,
1435,31387,9624482,PLANTAE,TRACHEOPHYTA,Madhuca ridleyi,,VU,B1+2a,,Nyatoh,Madhuca,ridleyi,
1436,31389,9624842,PLANTAE,TRACHEOPHYTA,Mangifera indica,Mango,DD,,,Mangga Hutan,Mangifera,indica,
