sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Cycas platyphylla,Cycas,platyphylla,,,,,
Cycas pranburiensis,Cycas,pranburiensis,,,,,
Cycas pruinosa,Cycas,pruinosa,,,,,
Cycas revoluta,Cycas,revoluta,,,,,
Cycas riuminiana,Cycas,riuminiana,,,,,
Cycas rumphii,Cycas,rumphii,,,,,
Cycas saxatilis,Cycas,saxatilis,,,,,
Cycas schumanniana,Cycas,schumanniana,,,,,
Cycas scratchleyana,Cycas,scratchleyana,,,,,
Cycas seemannii,Cycas,seemannii,,,,,
Cycas segmentifida,Cycas,segmentifida,,,,,
Cycas semota,Cycas,semota,,,,,
Cycas sexseminifera,Cycas,sexseminifera,,,,,
Cycas shanyaensis,Cycas,shanyaensis,,,,,
Cycas siamensis,Cycas,siamensis,,,,,
Cycas silvestris,Cycas,silvestris,,,,,
Cycas simplicipinna,Cycas,simplicipinna,,,,,
Cycas sphaerica,Cycas,sphaerica,,,,,
Cycas spherica,Cycas,spherica,,,,,
Cycas szechuanensis,Cycas,szechuanensis,,,,,
Cycas taitungensis,Cycas,taitungensis,,,,,
Cycas taiwaniana,Cycas,taiwaniana,,,,,
Cycas tanqingii,Cycas,tanqingii,,,,,
Cycas tansachana,Cycas,tansachana,,,,,
Cycas thouarsii,Cycas,thouarsii,,,,,
Cycas tropophylla,Cycas,tropophylla,,,,,
Cycas tuckeri,Cycas,tuckeri,,,,,
Cycas wadei,Cycas,wadei,,,,,
Cycas xipholepis,Cycas,xipholepis,,,,,
Cycas yorkiana,Cycas,yorkiana,,,,,
Cycas yunnanensis,Cycas,yunnanensis,,,,,
Cycas zambalensis,Cycas,zambalensis,,,,,
Cycas zeylanica,Cycas,zeylanica,,,,,
Cyclamen africanum,Cyclamen,africanum,,,,,
Cyclamen balearicum,Cyclamen,balearicum,,,,,
Cyclamen cilicium,Cyclamen,cilicium,,,,,
Cyclamen colchicum,Cyclamen,colchicum,,,,,
Cyclamen coum,Cyclamen,coum,,,,,
Cyclamen creticum,Cyclamen,creticum,,,,,
Cyclamen cyprium,Cyclamen,cyprium,,,,,
Cyclamen drydeniae,Cyclamen,drydeniae,,,,,
Cyclamen graecum,Cyclamen,graecum,,,,,
Cyclamen hederifolium,Cyclamen,hederifolium,,,,,
Cyclamen hildebrandii,Cyclamen,hildebrandii,,,,,
Cyclamen intaminatum,Cyclamen,intaminatum,,,,,
Cyclamen libanoticum,Cyclamen,libanoticum,,,,,
Cyclamen meiklei,Cyclamen,meiklei,,,,,
Cyclamen mirabile,Cyclamen,mirabile,,,,,
Cyclamen parviflorum,Cyclamen,parviflorum,,,,,
Cyclamen persicum,Cyclamen,persicum,,,,,
Cyclamen pseudibericum,Cyclamen,pseudibericum,,,,,
Cyclamen purpurascens,Cyclamen,purpurascens,,,,,
Cyclamen repandum,Cyclamen,repandum,,,,,
Cyclamen rohlfsianum,Cyclamen,rohlfsianum,,,,,
Cyclamen saundersiae,Cyclamen,saundersiae,,,,,
Cyclamen schwarzii,Cyclamen,schwarzii,,,,,
Cyclamen somalense,Cyclamen,somalense,,,,,
Cyclamen trochopteranthum,Cyclamen,trochopteranthum,,,,,
Cyclamen wellensiekii,Cyclamen,wellensiekii,,,,,
Cyclamen whiteae,Cyclamen,whiteae,,,,,
Cyclobalanopsis repandifolia,Cyclobalanopsis,repandifolia,,,,,
Cyclophyllum tenuipes,Cyclophyllum,tenuipes,,,,,
Cyclopia bolusii,Cyclopia,bolusii,,,,,
Cyclopia sessiliflora,Cyclopia,sessiliflora,,,,,
Cyclopogon apricus,Cyclopogon,apricus,,,,,
Cyclopogon calophyllus,Cyclopogon,calophyllus,,,,,
Cyclopogon hennisianus,Cyclopogon,hennisianus,,,,,
Cyclopogon longibracteatus,Cyclopogon,longibracteatus,,,,,
Cyclopogon peruvianus,Cyclopogon,peruvianus,,,,,
Cyclopogon variegatus,Cyclopogon,variegatus,,,,,
Cyclopogon venustus,Cyclopogon,venustus,,,,,
Cyclopogon werffii,Cyclopogon,werffii,,,,,
Cyclosorus boydiae,Cyclosorus,boydiae,,,,,
Cyclosorus burundensis,Cyclosorus,burundensis,,,,,
Cyclosorus ciliatus,Cyclosorus,ciliatus,,,,,
Cyclosorus interruptus,Cyclosorus,interruptus,,,,,
Cyclosorus salicifolius,Cyclosorus,salicifolius,,,,,
Cyclosorus sino-acuminata,Cyclosorus,sino-acuminata,,,,,
Cyclosorus wailele,Cyclosorus,wailele,,,,,
Cycnoches albidum,Cycnoches,albidum,,,,,
Cycnoches amparoanum,Cycnoches,amparoanum,,,,,
Cycnoches aureum,Cycnoches,aureum,,,,,
Cycnoches barthiorum,Cycnoches,barthiorum,,,,,
Cycnoches bennettii,Cycnoches,bennettii,,,,,
Cycnoches brachydactylon,Cycnoches,brachydactylon,,,,,
Cycnoches carrii,Cycnoches,carrii,,,,,
Cycnoches chlorochilon,Cycnoches,chlorochilon,,,,,
Cycnoches christensonii,Cycnoches,christensonii,,,,,
Cycnoches cooperi,Cycnoches,cooperi,,,,,
Cycnoches densiflorum,Cycnoches,densiflorum,,,,,
Cycnoches dianae,Cycnoches,dianae,,,,,
Cycnoches egertonianum,Cycnoches,egertonianum,,,,,
Cycnoches espiritosantense,Cycnoches,espiritosantense,,,,,
Cycnoches farnsworthianum,Cycnoches,farnsworthianum,,,,,
Cycnoches guttulatum,Cycnoches,guttulatum,,,,,
Cycnoches haagii,Cycnoches,haagii,,,,,
Cycnoches herrenhusanum,Cycnoches,herrenhusanum,,,,,
Cycnoches jarae,Cycnoches,jarae,,,,,
Cycnoches loddigesii,Cycnoches,loddigesii,,,,,
Cycnoches lusiae,Cycnoches,lusiae,,,,,
Cycnoches maculatum,Cycnoches,maculatum,,,,,
Cycnoches manoelae,Cycnoches,manoelae,,,,,
Cycnoches pachydactylon,Cycnoches,pachydactylon,,,,,
Cycnoches pauciflorum,Cycnoches,pauciflorum,,,,,
Cycnoches pentadactylon,Cycnoches,pentadactylon,,,,,
Cycnoches peruvianum,Cycnoches,peruvianum,,,,,
Cycnoches quatuorcristis,Cycnoches,quatuorcristis,,,,,
Cycnoches schmidtianum,Cycnoches,schmidtianum,,,,,
Cycnoches stenodactylon,Cycnoches,stenodactylon,,,,,
Cycnoches suarezii,Cycnoches,suarezii,,,,,
Cycnoches ventricosum,Cycnoches,ventricosum,,,,,
Cycnoches warszewiczii,Cycnoches,warszewiczii,,,,,
Cydoniorchis tetragona,Cydoniorchis,tetragona,,,,,
Cylicomorpha solmsii,Cylicomorpha,solmsii,,,,,
Cylindrocline commersonii,Cylindrocline,commersonii,,,,,
Cylindropuntia abyssi,Cylindropuntia,abyssi,,,,,
Cylindropuntia acanthocarpa,Cylindropuntia,acanthocarpa,,,,,
Cylindropuntia alcahes,Cylindropuntia,alcahes,,,,,
Cylindropuntia anteojoensis,Cylindropuntia,anteojoensis,,,,,
Cylindropuntia arbuscula,Cylindropuntia,arbuscula,,,,,
Cylindropuntia bigelovii,Cylindropuntia,bigelovii,,,,,
Cylindropuntia californica,Cylindropuntia,californica,,,,,
Cylindropuntia calmalliana,Cylindropuntia,calmalliana,,,,,
Cylindropuntia caribaea,Cylindropuntia,caribaea,,,,,
Cylindropuntia cholla,Cylindropuntia,cholla,,,,,
Cylindropuntia davisii,Cylindropuntia,davisii,,,,,
Cylindropuntia delgadilloana,Cylindropuntia,delgadilloana,,,,,
Cylindropuntia echinocarpa,Cylindropuntia,echinocarpa,,,,,
Cylindropuntia fulgida,Cylindropuntia,fulgida,,,,,
Cylindropuntia ganderi,Cylindropuntia,ganderi,,,,,
Cylindropuntia hystrix,Cylindropuntia,hystrix,,,,,
Cylindropuntia imbricata,Cylindropuntia,imbricata,,,,,
Cylindropuntia kleiniae,Cylindropuntia,kleiniae,,,,,
Cylindropuntia leptocaulis,Cylindropuntia,leptocaulis,,,,,
Cylindropuntia lindsayi,Cylindropuntia,lindsayi,,,,,
Cylindropuntia molesta,Cylindropuntia,molesta,,,,,
Cylindropuntia multigeniculata,Cylindropuntia,multigeniculata,,,,,
Cylindropuntia munzii,Cylindropuntia,munzii,,,,,
Cylindropuntia prolifera,Cylindropuntia,prolifera,,,,,
Cylindropuntia ramosissima,Cylindropuntia,ramosissima,,,,,
Cylindropuntia rosea,Cylindropuntia,rosea,,,,,
Cylindropuntia sanfelipensis,Cylindropuntia,sanfelipensis,,,,,
Cylindropuntia santamaria,Cylindropuntia,santamaria,,,,,
Cylindropuntia spinosior,Cylindropuntia,spinosior,,,,,
Cylindropuntia tesajo,Cylindropuntia,tesajo,,,,,
Cylindropuntia thurberi,Cylindropuntia,thurberi,,,,,
Cylindropuntia tunicata,Cylindropuntia,tunicata,,,,,
Cylindropuntia versicolor,Cylindropuntia,versicolor,,,,,
Cylindropuntia whipplei,Cylindropuntia,whipplei,,,,,
Cylindropuntia wolfii,Cylindropuntia,wolfii,,,,,
Cymbidiella falcigera,Cymbidiella,falcigera,,,,,
Cymbidiella pardalina,Cymbidiella,pardalina,,,,,
Cymbidium aloifolium,Cymbidium,aloifolium,,,,,
Cymbidium atropurpureum,Cymbidium,atropurpureum,,,,,
Cymbidium banense,Cymbidium,banense,,,,,
Cymbidium bicolor,Cymbidium,bicolor,,,,,
Cymbidium borneense,Cymbidium,borneense,,,,,
Cymbidium canaliculatum,Cymbidium,canaliculatum,,,,,
Cymbidium chloranthum,Cymbidium,chloranthum,,,,,
Cymbidium cochleare,Cymbidium,cochleare,,,,,
Cymbidium cyperifolium,Cymbidium,cyperifolium,,,,,
Cymbidium dayanum,Cymbidium,dayanum,,,,,
Cymbidium defoliatum,Cymbidium,defoliatum,,,,,
Cymbidium devonianum,Cymbidium,devonianum,,,,,
Cymbidium eburneum,Cymbidium,eburneum,,,,,
Cymbidium elegans,Cymbidium,elegans,,,,,
Cymbidium elongatum,Cymbidium,elongatum,,,,,
Cymbidium ensifolium,Cymbidium,ensifolium,,,,,
Cymbidium erythraeum,Cymbidium,erythraeum,,,,,
Cymbidium erythrostylum,Cymbidium,erythrostylum,,,,,
Cymbidium faberi,Cymbidium,faberi,,,,,
Cymbidium finlaysonianum,Cymbidium,finlaysonianum,,,,,
Cymbidium floribundum,Cymbidium,floribundum,,,,,
Cymbidium gammieanum,Cymbidium,gammieanum,,,,,
Cymbidium goeringii,Cymbidium,goeringii,,,,,
Cymbidium gongshanense,Cymbidium,gongshanense,,,,,
Cymbidium hartinahianum,Cymbidium,hartinahianum,,,,,
Cymbidium hookerianum,Cymbidium,hookerianum,,,,,
Cymbidium insigne,Cymbidium,insigne,,,,,
Cymbidium iridioides,Cymbidium,iridioides,,,,,
Cymbidium kanran,Cymbidium,kanran,,,,,
Cymbidium kinabaluense,Cymbidium,kinabaluense,,,,,
Cymbidium lancifolium,Cymbidium,lancifolium,,,,,
Cymbidium lowianum,Cymbidium,lowianum,,,,,
Cymbidium macrorhizon,Cymbidium,macrorhizon,,,,,
Cymbidium madidum,Cymbidium,madidum,,,,,
Cymbidium maguanense,Cymbidium,maguanense,,,,,
Cymbidium mastersii,Cymbidium,mastersii,,,,,
Cymbidium munronianum,Cymbidium,munronianum,,,,,
Cymbidium nanulum,Cymbidium,nanulum,,,,,
Cymbidium parishii,Cymbidium,parishii,,,,,
Cymbidium pendulum,Cymbidium,pendulum,,,,,
Cymbidium qiubeiense,Cymbidium,qiubeiense,,,,,
Cymbidium rectum,Cymbidium,rectum,,,,,
Cymbidium roseum,Cymbidium,roseum,,,,,
Cymbidium sanderae,Cymbidium,sanderae,,,,,
Cymbidium schroederi,Cymbidium,schroederi,,,,,
Cymbidium sigmoideum,Cymbidium,sigmoideum,,,,,
Cymbidium sinense,Cymbidium,sinense,,,,,
Cymbidium suave,Cymbidium,suave,,,,,
Cymbidium suavissimum,Cymbidium,suavissimum,,,,,
Cymbidium tigrinum,Cymbidium,tigrinum,,,,,
Cymbidium tracyanum,Cymbidium,tracyanum,,,,,
Cymbidium wenshanense,Cymbidium,wenshanense,,,,,
Cymbidium whiteae,Cymbidium,whiteae,,,,,
Cymbidium wilsonii,Cymbidium,wilsonii,,,,,
Cymbidium zaleskianum,Cymbidium,zaleskianum,,,,,
Cymbopetalum baillonii,Cymbopetalum,baillonii,,,,,
Cymbopetalum mayanum,Cymbopetalum,mayanum,,,,,
Cymbopetalum torulosum,Cymbopetalum,torulosum,,,,,
Cymbopogon bhutanicus,Cymbopogon,bhutanicus,,,,,
Cymbopogon obtectus,Cymbopogon,obtectus,,,,,
Cymodocea angustata,Cymodocea,angustata,,,,,
Cymodocea nodosa,Cymodocea,nodosa,,,,,
Cymodocea rotundata,Cymodocea,rotundata,,,,,
Cymodocea serrulata,Cymodocea,serrulata,,,,,
Cynanchum acutum,Cynanchum,acutum,,,,,
Cynanchum anderssonii,Cynanchum,anderssonii,,,,,
Cynanchum bifidum,Cynanchum,bifidum,,,,,
Cynanchum campii,Cynanchum,campii,,,,,
Cynanchum chanchanense,Cynanchum,chanchanense,,,,,
Cynanchum chimboracense,Cynanchum,chimboracense,,,,,
Cynanchum daltonii,Cynanchum,daltonii,,,,,
Cynanchum densiflorum,Cynanchum,densiflorum,,,,,
Cynanchum ellemannii,Cynanchum,ellemannii,,,,,
Cynanchum erikseniae,Cynanchum,erikseniae,,,,,
Cynanchum fasciculiflorum,Cynanchum,fasciculiflorum,,,,,
Cynanchum freemani,Cynanchum,freemani,,,,,
Cynanchum harlingii,Cynanchum,harlingii,,,,,
Cynanchum intricatum,Cynanchum,intricatum,,,,,
Cynanchum jaramilloi,Cynanchum,jaramilloi,,,,,
Cynanchum leptostephanum,Cynanchum,leptostephanum,,,,,
Cynanchum leucophellum,Cynanchum,leucophellum,,,,,
Cynanchum longecalicinum,Cynanchum,longecalicinum,,,,,
Cynanchum nielsenii,Cynanchum,nielsenii,,,,,
Cynanchum quitense,Cynanchum,quitense,,,,,
Cynanchum serpyllifolium,Cynanchum,serpyllifolium,,,,,
Cynanchum sodiroi,Cynanchum,sodiroi,,,,,
Cynanchum spruceanum,Cynanchum,spruceanum,,,,,
Cynanchum stenospira,Cynanchum,stenospira,,,,,
Cynanchum taihangense,Cynanchum,taihangense,,,,,
Cynanchum velutinum,Cynanchum,velutinum,,,,,
Cynodon transvaalensis,Cynodon,transvaalensis,,,,,
Cynoglossum imeretinum,Cynoglossum,imeretinum,,,,,
Cynoglossum tsaratananense,Cynoglossum,tsaratananense,,,,,
Cynorkis ambondrombensis,Cynorkis,ambondrombensis,,,,,
Cynorkis anisoloba,Cynorkis,anisoloba,,,,,
Cynorkis aphylla,Cynorkis,aphylla,,,,,
Cynorkis bimaculata,Cynorkis,bimaculata,,,,,
Cynorkis buchwaldiana,Cynorkis,buchwaldiana,,,,,
Cynorkis catatii,Cynorkis,catatii,,,,,
Cynorkis compacta,Cynorkis,compacta,,,,,
Cynorkis crispa,Cynorkis,crispa,,,,,
Cynorkis cuneilabia,Cynorkis,cuneilabia,,,,,
Cynorkis formosa,Cynorkis,formosa,,,,,
Cynorkis gibbosa,Cynorkis,gibbosa,,,,,
Cynorkis gigas,Cynorkis,gigas,,,,,
Cynorkis globifera,Cynorkis,globifera,,,,,
Cynorkis gymnochiloides,Cynorkis,gymnochiloides,,,,,
Cynorkis henrici,Cynorkis,henrici,,,,,
Cynorkis humbertii,Cynorkis,humbertii,,,,,
Cynorkis lindleyana,Cynorkis,lindleyana,,,,,
Cynorkis marojejyensis,Cynorkis,marojejyensis,,,,,
Cynorkis monadenia,Cynorkis,monadenia,,,,,
Cynorkis muscicola,Cynorkis,muscicola,,,,,
Cynorkis perrieri,Cynorkis,perrieri,,,,,
Cynorkis peyrotii,Cynorkis,peyrotii,,,,,
Cynorkis pinguicularioides,Cynorkis,pinguicularioides,,,,,
Cynorkis pleistadenia,Cynorkis,pleistadenia,,,,,
Cynorkis pseudorolfei,Cynorkis,pseudorolfei,,,,,
Cynorkis quinqueloba,Cynorkis,quinqueloba,,,,,
Cynorkis rolfei,Cynorkis,rolfei,,,,,
Cynorkis sacculata,Cynorkis,sacculata,,,,,
Cynorkis sagittata,Cynorkis,sagittata,,,,,
Cynorkis sambiranoensis,Cynorkis,sambiranoensis,,,,,
Cynorkis schlechterii,Cynorkis,schlechterii,,,,,
Cynorkis souegesii,Cynorkis,souegesii,,,,,
Cynorkis squamosa,Cynorkis,squamosa,,,,,
Cynorkis stolonifera,Cynorkis,stolonifera,,,,,
Cynorkis sylvatica,Cynorkis,sylvatica,,,,,
Cynorkis tenerrima,Cynorkis,tenerrima,,,,,
Cynorkis tristis,Cynorkis,tristis,,,,,
Cynorkis uncata,Cynorkis,uncata,,,,,
Cynorkis usambarae,Cynorkis,usambarae,,,,,
Cynorkis zaratananae,Cynorkis,zaratananae,,,,,
Cyperus afroalpinus,Cyperus,afroalpinus,,,,,
Cyperus afrodunensis,Cyperus,afrodunensis,,,,,
Cyperus afromontanus,Cyperus,afromontanus,,,,,
Cyperus alopecuroides,Cyperus,alopecuroides,,,,,
Cyperus alternifolius,Cyperus,alternifolius,,,,,
Cyperus altomicroglumis,Cyperus,altomicroglumis,,,,,
Cyperus alulatus,Cyperus,alulatus,,,,,
Cyperus amabilis,Cyperus,amabilis,,,,,
Cyperus anderssonii,Cyperus,anderssonii,,,,,
Cyperus ankaratrensis,Cyperus,ankaratrensis,,,,,
Cyperus appendiculatus,Cyperus,appendiculatus,,,,,
Cyperus arenarius,Cyperus,arenarius,,,,,
Cyperus articulatus,Cyperus,articulatus,,,,,
Cyperus aterrimus,Cyperus,aterrimus,,,,,
Cyperus baoulensis,Cyperus,baoulensis,,,,,
Cyperus berroi,Cyperus,berroi,,,,,
Cyperus bryanii,Cyperus,bryanii,,,,,
Cyperus camphoratus,Cyperus,camphoratus,,,,,
Cyperus cancrorum,Cyperus,cancrorum,,,,,
Cyperus castaneus,Cyperus,castaneus,,,,,
Cyperus cephalotes,Cyperus,cephalotes,,,,,
Cyperus chionocephalus,Cyperus,chionocephalus,,,,,
Cyperus clarkei,Cyperus,clarkei,,,,,
Cyperus clavinux,Cyperus,clavinux,,,,,
Cyperus commixtus,Cyperus,commixtus,,,,,
Cyperus compactus,Cyperus,compactus,,,,,
Cyperus compressus,Cyperus,compressus,,,,,
Cyperus congensis,Cyperus,congensis,,,,,
Cyperus constrictus,Cyperus,constrictus,,,,,
Cyperus cylindrostachyus,Cyperus,cylindrostachyus,,,,,
Cyperus cyperoides,Cyperus,cyperoides,,,,,
Cyperus cyprius,Cyperus,cyprius,,,,,
Cyperus densibulbosus,Cyperus,densibulbosus,,,,,
Cyperus dentatus,Cyperus,dentatus,,,,,
Cyperus difformis,Cyperus,difformis,,,,,
Cyperus diffusus,Cyperus,diffusus,,,,,
Cyperus digitatus,Cyperus,digitatus,,,,,
Cyperus dilatatus,Cyperus,dilatatus,,,,,
Cyperus distans,Cyperus,distans,,,,,
Cyperus drummondii,Cyperus,drummondii,,,,,
Cyperus dubius,Cyperus,dubius,,,,,
Cyperus elatus,Cyperus,elatus,,,,,
Cyperus enervis,Cyperus,enervis,,,,,
Cyperus eragrostis,Cyperus,eragrostis,,,,,
Cyperus erythrorhizos,Cyperus,erythrorhizos,,,,,
Cyperus esculentus,Cyperus,esculentus,,,,,
Cyperus felicis,Cyperus,felicis,,,,,
Cyperus flavoculmis,Cyperus,flavoculmis,,,,,
Cyperus fuscus,Cyperus,fuscus,,,,,
Cyperus glaber,Cyperus,glaber,,,,,
Cyperus glaucophyllus,Cyperus,glaucophyllus,,,,,
Cyperus glomeratus,Cyperus,glomeratus,,,,,
Cyperus grandibulbosus,Cyperus,grandibulbosus,,,,,
Cyperus grandifolius,Cyperus,grandifolius,,,,,
Cyperus grayi,Cyperus,grayi,,,,,
Cyperus guianensis,Cyperus,guianensis,,,,,
Cyperus hamulosus,Cyperus,hamulosus,,,,,
Cyperus heterocladus,Cyperus,heterocladus,,,,,
Cyperus imbricatus,Cyperus,imbricatus,,,,,
Cyperus iria,Cyperus,iria,,,,,
Cyperus kasamensis,Cyperus,kasamensis,,,,,
Cyperus kerstenii,Cyperus,kerstenii,,,,,
Cyperus koyaliensis,Cyperus,koyaliensis,,,,,
Cyperus laevigatus,Cyperus,laevigatus,,,,,
Cyperus lateriticus,Cyperus,lateriticus,,,,,
Cyperus longus,Cyperus,longus,,,,,
Cyperus maderaspatanus,Cyperus,maderaspatanus,,,,,
Cyperus meeboldii,Cyperus,meeboldii,,,,,
Cyperus michelianus,Cyperus,michelianus,,,,,
Cyperus microbolbos,Cyperus,microbolbos,,,,,
Cyperus microcristatus,Cyperus,microcristatus,,,,,
Cyperus micropelophilus,Cyperus,micropelophilus,,,,,
Cyperus microumbellatus,Cyperus,microumbellatus,,,,,
Cyperus mitis,Cyperus,mitis,,,,,
Cyperus mollipes,Cyperus,mollipes,,,,,
Cyperus multifolius,Cyperus,multifolius,,,,,
Cyperus nipponicus,Cyperus,nipponicus,,,,,
Cyperus nutans,Cyperus,nutans,,,,,
Cyperus pangorei,Cyperus,pangorei,,,,,
Cyperus paniceus,Cyperus,paniceus,,,,,
Cyperus papyrus,Cyperus,papyrus,,,,,
Cyperus pennatiformis,Cyperus,pennatiformis,,,,,
Cyperus pilosus,Cyperus,pilosus,,,,,
Cyperus plateilema,Cyperus,plateilema,,,,,
Cyperus platyphyllus,Cyperus,platyphyllus,,,,,
Cyperus podocarpus,Cyperus,podocarpus,,,,,
Cyperus procerus,Cyperus,procerus,,,,,
Cyperus pulchellus,Cyperus,pulchellus,,,,,
Cyperus pustulatus,Cyperus,pustulatus,,,,,
Cyperus reduncus,Cyperus,reduncus,,,,,
Cyperus remotus,Cyperus,remotus,,,,,
Cyperus rheophyticus,Cyperus,rheophyticus,,,,,
Cyperus rheophytorum,Cyperus,rheophytorum,,,,,
Cyperus rigidifolius,Cyperus,rigidifolius,,,,,
Cyperus rockii,Cyperus,rockii,,,,,
Cyperus rotundus,Cyperus,rotundus,,,,,
Cyperus rubicundus,Cyperus,rubicundus,,,,,
Cyperus schimperianus,Cyperus,schimperianus,,,,,
Cyperus semifertilis,Cyperus,semifertilis,,,,,
Cyperus sensilis,Cyperus,sensilis,,,,,
Cyperus sphaerospermus,Cyperus,sphaerospermus,,,,,
Cyperus squarrosus,Cyperus,squarrosus,,,,,
Cyperus stoloniferus,Cyperus,stoloniferus,,,,,
Cyperus strigosus,Cyperus,strigosus,,,,,
Cyperus subaequalis,Cyperus,subaequalis,,,,,
Cyperus tenuiculmis,Cyperus,tenuiculmis,,,,,
Cyperus tenuispica,Cyperus,tenuispica,,,,,
Cyperus textilis,Cyperus,textilis,,,,,
Cyperus tuberosus,Cyperus,tuberosus,,,,,
Cyperus turrillii,Cyperus,turrillii,,,,,
Cyperus wissmannii,Cyperus,wissmannii,,,,,
Cyperus zollingeri,Cyperus,zollingeri,,,,,
Cyphia alba,Cyphia,alba,,,,,
Cyphokentia cerifera,Cyphokentia,cerifera,,,,,
Cyphokentia macrostachya,Cyphokentia,macrostachya,,,,,
Cyphomandra diploconos,Cyphomandra,diploconos,,,,,
Cyphophoenix alba,Cyphophoenix,alba,,,,,
Cyphophoenix elegans,Cyphophoenix,elegans,,,,,
Cyphophoenix fulcita,Cyphophoenix,fulcita,,,,,
Cyphophoenix nucele,Cyphophoenix,nucele,,,,,
Cyphosperma balansae,Cyphosperma,balansae,,,,,
Cyphosperma naboutinense,Cyphosperma,naboutinense,,,,,
Cyphosperma tanga,Cyphosperma,tanga,,,,,
Cyphosperma trichospadix,Cyphosperma,trichospadix,,,,,
Cyphosperma voutmelense,Cyphosperma,voutmelense,,,,,
Cyphostemma auriculatum,Cyphostemma,auriculatum,,,,,
Cyphostemma bainesii,Cyphostemma,bainesii,,,,,
Cyphostemma elephantopus,Cyphostemma,elephantopus,,,,,
Cyphostemma eminii,Cyphostemma,eminii,,,,,
Cyphostemma juttae,Cyphostemma,juttae,,,,,
Cyphostemma laza,Cyphostemma,laza,,,,,
Cyphostemma michelii,Cyphostemma,michelii,,,,,
Cyphostemma montagnacii,Cyphostemma,montagnacii,,,,,
Cyphostemma vanderbenii,Cyphostemma,vanderbenii,,,,,
Cypripedium acaule,Cypripedium,acaule,,,,,
Cypripedium andrewsii,Cypripedium,andrewsii,,,,,
Cypripedium arietinum,Cypripedium,arietinum,,,,,
Cypripedium bardolphianum,Cypripedium,bardolphianum,,,,,
Cypripedium calceolus,Cypripedium,calceolus,,,,,
Cypripedium calcicola,Cypripedium,calcicola,,,,,
Cypripedium californicum,Cypripedium,californicum,,,,,
Cypripedium candidum,Cypripedium,candidum,,,,,
Cypripedium colombianum,Cypripedium,colombianum,,,,,
Cypripedium cordigerum,Cypripedium,cordigerum,,,,,
Cypripedium daweishanense,Cypripedium,daweishanense,,,,,
Cypripedium debile,Cypripedium,debile,,,,,
Cypripedium dickinsonianum,Cypripedium,dickinsonianum,,,,,
Cypripedium dicksonianum,Cypripedium,dicksonianum,,,,,
Cypripedium elegans,Cypripedium,elegans,,,,,
Cypripedium fargesii,Cypripedium,fargesii,,,,,
Cypripedium farreri,Cypripedium,farreri,,,,,
Cypripedium fasciculatum,Cypripedium,fasciculatum,,,,,
Cypripedium fasciolatum,Cypripedium,fasciolatum,,,,,
Cypripedium flavum,Cypripedium,flavum,,,,,
Cypripedium formosanum,Cypripedium,formosanum,,,,,
Cypripedium forrestii,Cypripedium,forrestii,,,,,
Cypripedium franchetii,Cypripedium,franchetii,,,,,
Cypripedium froschii,Cypripedium,froschii,,,,,
Cypripedium guttatum,Cypripedium,guttatum,,,,,
Cypripedium henryi,Cypripedium,henryi,,,,,
Cypripedium himalaicum,Cypripedium,himalaicum,,,,,
Cypripedium irapeanum,Cypripedium,irapeanum,,,,,
Cypripedium japonicum,Cypripedium,japonicum,,,,,
Cypripedium kentuckiense,Cypripedium,kentuckiense,,,,,
Cypripedium lentiginosum,Cypripedium,lentiginosum,,,,,
Cypripedium lichiangense,Cypripedium,lichiangense,,,,,
Cypripedium ludlowii,Cypripedium,ludlowii,,,,,
Cypripedium macranthos,Cypripedium,macranthos,,,,,
Cypripedium malipoense,Cypripedium,malipoense,,,,,
Cypripedium margaritaceum,Cypripedium,margaritaceum,,,,,
Cypripedium micranthum,Cypripedium,micranthum,,,,,
Cypripedium molle,Cypripedium,molle,,,,,
Cypripedium montanum,Cypripedium,montanum,,,,,
Cypripedium palangshanense,Cypripedium,palangshanense,,,,,
Cypripedium parviflorum,Cypripedium,parviflorum,,,,,
Cypripedium passerinum,Cypripedium,passerinum,,,,,
Cypripedium planipetalum,Cypripedium,planipetalum,,,,,
Cypripedium plectrochilum,Cypripedium,plectrochilum,,,,,
Cypripedium reginae,Cypripedium,reginae,,,,,
Cypripedium segawae,Cypripedium,segawae,,,,,
Cypripedium segawai,Cypripedium,segawai,,,,,
Cypripedium shanxiense,Cypripedium,shanxiense,,,,,
Cypripedium sichuanense,Cypripedium,sichuanense,,,,,
Cypripedium singchii,Cypripedium,singchii,,,,,
Cypripedium smithii,Cypripedium,smithii,,,,,
Cypripedium subtropicum,Cypripedium,subtropicum,,,,,
Cypripedium taibaiense,Cypripedium,taibaiense,,,,,
Cypripedium tibeticum,Cypripedium,tibeticum,,,,,
Cypripedium wardii,Cypripedium,wardii,,,,,
Cypripedium wumengense,Cypripedium,wumengense,,,,,
Cypripedium yatabeanum,Cypripedium,yatabeanum,,,,,
Cypripedium yunnanense,Cypripedium,yunnanense,,,,,
Cyrtandra anthropophagorum,Cyrtandra,anthropophagorum,,,,,
Cyrtandra crenata,Cyrtandra,crenata,,,,,
Cyrtandra cyaneoides,Cyrtandra,cyaneoides,,,,,
Cyrtandra denhamii,Cyrtandra,denhamii,,,,,
Cyrtandra dentata,Cyrtandra,dentata,,,,,
Cyrtandra elbertii,Cyrtandra,elbertii,,,,,
