sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Sorbus pulchra,Sorbus,pulchra,Rosaceae,,,,
Sorbus pyricarpa,Sorbus,pyricarpa,Rosaceae,,,,
Sorbus ratisbonensis,Sorbus,ratisbonensis,Rosaceae,,regensburger mehlbeere,,
Sorbus redliana,Sorbus,redliana,Rosaceae,,,,
Sorbus remensis,Sorbus,remensis,Rosaceae,,,,
Sorbus rhodanthera,Sorbus,rhodanthera,Rosaceae,,,,
Sorbus richii,Sorbus,richii,Rosaceae,,rich's whitebeam;rich's whitebeam,,
Sorbus rinzenii,Sorbus,rinzenii,Rosaceae,,,,
Sorbus rupicola,Sorbus,rupicola,Rosaceae,,rock whitebeam;rock whitebeam;bergasal;rock whitebeam;klippoxel;rock whitebeam,,
Sorbus rupicoloides,Sorbus,rupicoloides,Rosaceae,,gough's rock whitebeam;gough's rock whitebeam,,
Sorbus salatini,Sorbus,salatini,Rosaceae,,,,
Sorbus saxicola,Sorbus,saxicola,Rosaceae,,symonds yat whitebeam;symonds yat whitebeam,,
Sorbus scannelliana,Sorbus,scannelliana,Rosaceae,,maura scannell's whitebeam;maura scannell's whitebeam,,
Sorbus scepusiensis,Sorbus,scepusiensis,Rosaceae,,,,
Sorbus schnizleiniana,Sorbus,schnizleiniana,Rosaceae,,schnizleins mehlbeere,,
Sorbus schuwerkiorum,Sorbus,schuwerkiorum,Rosaceae,,schuwerk mehlbeere,,
Sorbus schwarziana,Sorbus,schwarziana,Rosaceae,,schwarz' mehlbeere,,
Sorbus sellii,Sorbus,sellii,Rosaceae,,sell's whitebeam;sell's whitebeam,,
Sorbus semiincisa,Sorbus,semiincisa,Rosaceae,,,,
Sorbus semipinnata,Sorbus,semipinnata,Rosaceae,,,,
Sorbus seyboldiana,Sorbus,seyboldiana,Rosaceae,,seybold mehlbeere,,
Sorbus simonkaiana,Sorbus,simonkaiana,Rosaceae,,,,
Sorbus slovenica,Sorbus,slovenica,Rosaceae,,,,
Sorbus sognensis,Sorbus,sognensis,Rosaceae,,sogneasal,,
Sorbus spectans,Sorbus,spectans,Rosaceae,,,,
Sorbus stenophylla,Sorbus,stenophylla,Rosaceae,,llanthony whitebeam;llanthony whitebeam,,
Sorbus stirtoniana,Sorbus,stirtoniana,Rosaceae,,stirton's whitebeam;stirton's whitebeam,,
Sorbus subarranensis,Sorbus,subarranensis,Rosaceae,,,,
Sorbus subcuneata,Sorbus,subcuneata,Rosaceae,,somerset whitebeam;somerset whitebeam,,
Sorbus subdanubialis,Sorbus,subdanubialis,Rosaceae,,,,
Sorbus subpinnata,Sorbus,subpinnata,Rosaceae,,grenmarasal,,
Sorbus subsimilis,Sorbus,subsimilis,Rosaceae,,,,
Sorbus sudetica,Sorbus,sudetica,Rosaceae,,,,
Sorbus tauricola,Sorbus,tauricola,Rosaceae,,crimean rowan;crimean rowan;crimean rowan,,
Sorbus teodori,Sorbus,teodori,Rosaceae,,teodorinpihlaja,,
Sorbus thaiszii,Sorbus,thaiszii,Rosaceae,,,,
Sorbus thayensis,Sorbus,thayensis,Rosaceae,,,,
Sorbus tianschanica,Sorbus,tianschanica,Rosaceae,,,,
Sorbus tobani,Sorbus,tobani,Rosaceae,,,,
Sorbus torminalis,Sorbus,torminalis,Rosaceae,,wild service tree;wild service tree,,
Sorbus turkestanica,Sorbus,turkestanica,Rosaceae,,,,
Sorbus udvardyana,Sorbus,udvardyana,Rosaceae,,,,
Sorbus ujhelyii,Sorbus,ujhelyii,Rosaceae,,,,
Sorbus ulmifolia,Sorbus,ulmifolia,Rosaceae,,,,
Sorbus vajdae,Sorbus,vajdae,Rosaceae,,,,
Sorbus vallerubusensis,Sorbus,vallerubusensis,Rosaceae,,,,
Sorbus velebitica,Sorbus,velebitica,Rosaceae,,,,
Sorbus vertesensis,Sorbus,vertesensis,Rosaceae,,,,
Sorbus veszpremensis,Sorbus,veszpremensis,Rosaceae,,,,
Sorbus vexans,Sorbus,vexans,Rosaceae,,bloody whitebeam;bloody whitebeam,,
Sorbus wallichii,Sorbus,wallichii,Rosaceae,,,,
Sorbus whiteana,Sorbus,whiteana,Rosaceae,,white's whitebeam;white's whitebeam,,
Sorbus wilmottiana,Sorbus,wilmottiana,Rosaceae,,wilmott's whitebeam;wilmott's whitebeam,,
Sorbus zertovae,Sorbus,zertovae,Rosaceae,,,,
Sorbus zolyomii,Sorbus,zolyomii,Rosaceae,,,,
Sorbus zuzanae,Sorbus,zuzanae,Rosaceae,,,,
Sorghum angustum,Sorghum,angustum,,,,,
Sorghum interjectum,Sorghum,interjectum,,,,,
Sorghum purpureosericeum,Sorghum,purpureosericeum,,,,,
Sorghum stipoideum,Sorghum,stipoideum,,,,,
Sorghum virgatum,Sorghum,virgatum,,,,,
Sorindeia calantha,Sorindeia,calantha,,,,,
Sorocea guilleminiana,Sorocea,guilleminiana,,,bainha-de-espada,,
Sorocea sarcocarpa,Sorocea,sarcocarpa,,,,,
Soterosanthus shepheardii,Soterosanthus,shepheardii,,,,,
Soulamea terminalioides,Soulamea,terminalioides,,,colophant,,
Soyauxia talbotii,Soyauxia,talbotii,,,,,
Spachea correae,Spachea,correae,,,,,
Sparganium americanum,Sparganium,americanum,,,,,
Sparganium androcladum,Sparganium,androcladum,,,,,
Sparganium angustifolium,Sparganium,angustifolium,,,floating bur-reed;floating bur-reed;floating bur-reed,,
Sparganium emersum,Sparganium,emersum,,,rubanier simple;unbranched bur-reed;unbranched bur-reed;unbranched bur-reed;unbranched bur-reed,,
Sparganium erectum,Sparganium,erectum,,,heuk-sam-neung;branched bur-reed;branched bur-reed;branched bur-reed;branched bur-reed;branched bur-reed;coltellaccio maggiore;branched bur-reed,,
Sparganium eurycarpum,Sparganium,eurycarpum,,,,,
Sparganium fallax,Sparganium,fallax,,,,,
Sparganium fluctuans,Sparganium,fluctuans,,,,,
Sparganium glomeratum,Sparganium,glomeratum,,,,,
Sparganium hyperboreum,Sparganium,hyperboreum,,,job-eun-ip-heuk-sam-neung,,
Sparganium natans,Sparganium,natans,,,least bur-reed;least bur-reed;least bur-reed;rubanier nain;least bur-reed;rubanier nain massette;least bur-reed;rubanier flottant;least bur-reed;coltellaccio minore;least bur-reed,,
Sparganium subglobosum,Sparganium,subglobosum,,,burr­-reed;floating burr reed;burr­-reed,,
Spartina alterniflora,Spartina,alterniflora,,,saltmarsh cordgrass;atlantic cordgrass;atlantic cordgrass;atlantic cordgrass;smooth cordgrass;atlantic cordgrass;salt-water cordgrass;atlantic cordgrass,,
Spartina gracilis,Spartina,gracilis,,,,,
Spartina pectinata,Spartina,pectinata,,,,,
Spathacanthus hahnianus,Spathacanthus,hahnianus,,,,,
Spathandra barteri,Spathandra,barteri,,,,,
Spathelia coccinea,Spathelia,coccinea,,,,,
Spathelia glabrescens,Spathelia,glabrescens,,,,,
Spathodea campanulata,Spathodea,campanulata,Bignoniaceae,,nandi flame;african tulip tree;african tulip tree;african tulip tree;fountain tree;african tulip tree,,
Spathoglottis affinis,Spathoglottis,affinis,,,,,
Spathoglottis aurea,Spathoglottis,aurea,,,,,
Spathoglottis confusa,Spathoglottis,confusa,,,,,
Spathoglottis fortunei,Spathoglottis,fortunei,,,,,
Spathoglottis kimballiana,Spathoglottis,kimballiana,,,,,
Spathoglottis pacifica,Spathoglottis,pacifica,,,,,
Spathoglottis paulinae,Spathoglottis,paulinae,,,,,
Spathoglottis petri,Spathoglottis,petri,,,,,
Spathoglottis plicata,Spathoglottis,plicata,,,,,
Spathoglottis pubescens,Spathoglottis,pubescens,,,,,
Spathoglottis unguiculata,Spathoglottis,unguiculata,,,,,
Spatholobus gyrocarpus,Spatholobus,gyrocarpus,,,,,
Spatholobus parviflorus,Spatholobus,parviflorus,,,,,
Spatholobus pottingeri,Spatholobus,pottingeri,,,,,
Specklinia brighamii,Specklinia,brighamii,,,,,
Specklinia calyptrostele,Specklinia,calyptrostele,,,,,
Specklinia corniculata,Specklinia,corniculata,,,small horned pleurothalis;small horned pleurothalis,,
Specklinia glandulosa,Specklinia,glandulosa,,,,,
Specklinia grobyi,Specklinia,grobyi,,,,,
Specklinia macroblepharis,Specklinia,macroblepharis,,,,,
Specklinia microphylla,Specklinia,microphylla,,,,,
Specklinia picta,Specklinia,picta,,,,,
Specklinia simmleriana,Specklinia,simmleriana,,,,,
Specklinia striata,Specklinia,striata,,,,,
Specklinia tribuloides,Specklinia,tribuloides,,,,,
Spergularia bocconei,Spergularia,bocconei,,,boccone's sandspurry;boccone's sandspurry;boccone's sandspurry,,
Spergularia doumerguei,Spergularia,doumerguei,,,,,
Spergularia embergeri,Spergularia,embergeri,,,spergulaire d’emberger,,
Spergularia marina,Spergularia,marina,,,sahil remilotu;lesser sea-spurrey;lesser sea-spurrey;lesser sea-spurrey;spergularia marina;lesser sea-spurrey;spergulaire marine;lesser sea-spurrey,,
Spergularia media,Spergularia,media,,,,,
Spergularia tangerina,Spergularia,tangerina,,,spergulaire de tanger;spergulaire de tanger,,
Spermacoce capillaris,Spermacoce,capillaris,,,,,
Spermacoce divaricata,Spermacoce,divaricata,,,,,
Spermacoce suberecta,Spermacoce,suberecta,,,,,
Spermacoce tetraquetra,Spermacoce,tetraquetra,,,pineland false buttonweed;pineland false buttonweed,,
Sphaeradenia brachiolata,Sphaeradenia,brachiolata,,,,,
Sphaeradenia sanctae-barbarae,Sphaeradenia,sanctae-barbarae,,,,,
Sphaeradenia versicolor,Sphaeradenia,versicolor,,,,,
Sphaeranthus africanus,Sphaeranthus,africanus,,,mundi;east indian globe thistle;adakkamaniyan;east indian globe thistle;hapusha;east indian globe thistle;east indian globe thistle;east indian globe thistle;mundi;east indian globe thistle,,
Sphaeranthus amaranthoides,Sphaeranthus,amaranthoides,,,,,
Sphaeranthus chandleri,Sphaeranthus,chandleri,,,,,
Sphaeranthus cotuloides,Sphaeranthus,cotuloides,,,anamalaokova,,
Sphaeranthus indicus,Sphaeranthus,indicus,,,hapus;east indian globe thistle;east indian globe thistle;east indian globe thistle;kottak aranthai;east indian globe thistle;ghundi;east indian globe thistle;mahamundi;east indian globe thistle;boddatarupa;east indian globe thistle,,
Sphaeranthus samburuensis,Sphaeranthus,samburuensis,,,olubaporo,,
Sphaeranthus steetzii,Sphaeranthus,steetzii,,,,,
Sphaeranthus ukambensis,Sphaeranthus,ukambensis,,,,,
Sphaeranthus zavattarii,Sphaeranthus,zavattarii,,,,,
Sphaerocarpos drewei,Sphaerocarpos,drewei,,,,,
Sphaerocoryne gracilis,Sphaerocoryne,gracilis,,,,,
Sphaerolejeunea umbilicata,Sphaerolejeunea,umbilicata,,,,,
Sphaerolobium linophyllum,Sphaerolobium,linophyllum,,,,,
Sphaerolobium pubescens,Sphaerolobium,pubescens,,,,,
Sphaerolobium pulchellum,Sphaerolobium,pulchellum,,,reed pea;reed pea,,
Sphaerophysa salsula,Sphaerophysa,salsula,,,alkali swainsonpea;alkali swainsonpea;red bladder-vetch;alkali swainsonpea;bladder-vetch;alkali swainsonpea,,
Sphaeropteris aciculosa,Sphaeropteris,aciculosa,,,,,
Sphaeropteris aeneifolia,Sphaeropteris,aeneifolia,,,,,
Sphaeropteris agatheti,Sphaeropteris,agatheti,,,,,
Sphaeropteris albidosquamata,Sphaeropteris,albidosquamata,,,,,
Sphaeropteris albifrons,Sphaeropteris,albifrons,,,,,
Sphaeropteris albosetacea,Sphaeropteris,albosetacea,,,,,
Sphaeropteris alternans,Sphaeropteris,alternans,,,,,
Sphaeropteris angiensis,Sphaeropteris,angiensis,,,,,
Sphaeropteris angustipinna,Sphaeropteris,angustipinna,,,,,
Sphaeropteris aramaganensis,Sphaeropteris,aramaganensis,,,,,
Sphaeropteris arthropoda,Sphaeropteris,arthropoda,,,,,
Sphaeropteris assimilis,Sphaeropteris,assimilis,,,,,
Sphaeropteris aterrima,Sphaeropteris,aterrima,,,,,
Sphaeropteris atrospinosa,Sphaeropteris,atrospinosa,,,,,
Sphaeropteris atrox,Sphaeropteris,atrox,,,,,
Sphaeropteris auriculifera,Sphaeropteris,auriculifera,,,,,
Sphaeropteris binuangensis,Sphaeropteris,binuangensis,,,,,
Sphaeropteris brackenridgei,Sphaeropteris,brackenridgei,,,,,
Sphaeropteris brunoniana,Sphaeropteris,brunoniana,,,,,
Sphaeropteris capitata,Sphaeropteris,capitata,,,,,
Sphaeropteris carrii,Sphaeropteris,carrii,,,,,
Sphaeropteris celebica,Sphaeropteris,celebica,,,,,
Sphaeropteris cooperi,Sphaeropteris,cooperi,,,,,
Sphaeropteris crinita,Sphaeropteris,crinita,,,,,
Sphaeropteris cuatrecasasii,Sphaeropteris,cuatrecasasii,,,,,
Sphaeropteris curranii,Sphaeropteris,curranii,,,,,
Sphaeropteris discophora,Sphaeropteris,discophora,,,,,
Sphaeropteris elliptica,Sphaeropteris,elliptica,,,,,
Sphaeropteris elmeri,Sphaeropteris,elmeri,,,,,
Sphaeropteris excelsa,Sphaeropteris,excelsa,,,,,
Sphaeropteris feani,Sphaeropteris,feani,,,,,
Sphaeropteris felina,Sphaeropteris,felina,,,,,
Sphaeropteris fugax,Sphaeropteris,fugax,,,,,
Sphaeropteris glauca,Sphaeropteris,glauca,,,,,
Sphaeropteris hainanensis,Sphaeropteris,hainanensis,,,,,
Sphaeropteris horrida,Sphaeropteris,horrida,,,,,
Sphaeropteris inaequalis,Sphaeropteris,inaequalis,,,,,
Sphaeropteris insularum,Sphaeropteris,insularum,,,,,
Sphaeropteris integra,Sphaeropteris,integra,,,,,
Sphaeropteris intermedia,Sphaeropteris,intermedia,,,,,
Sphaeropteris ledermannii,Sphaeropteris,ledermannii,,,,,
Sphaeropteris lepifera,Sphaeropteris,lepifera,,,,,
Sphaeropteris leucolepis,Sphaeropteris,leucolepis,,,,,
Sphaeropteris leucotricha,Sphaeropteris,leucotricha,,,,,
Sphaeropteris lunulata,Sphaeropteris,lunulata,,,,,
Sphaeropteris magna,Sphaeropteris,magna,,,,,
Sphaeropteris marginata,Sphaeropteris,marginata,,,,,
Sphaeropteris medullaris,Sphaeropteris,medullaris,,,,,
Sphaeropteris megalosora,Sphaeropteris,megalosora,,,,,
Sphaeropteris mertensiana,Sphaeropteris,mertensiana,,,,,
Sphaeropteris microlepidota,Sphaeropteris,microlepidota,,,,,
Sphaeropteris mollicula,Sphaeropteris,mollicula,,,,,
Sphaeropteris moluccana,Sphaeropteris,moluccana,,,,,
Sphaeropteris moseleyi,Sphaeropteris,moseleyi,,,,,
Sphaeropteris nigricans,Sphaeropteris,nigricans,,,,,
Sphaeropteris novae-caledoniae,Sphaeropteris,novae-caledoniae,,,,,
Sphaeropteris obliqua,Sphaeropteris,obliqua,,,,,
Sphaeropteris obscura,Sphaeropteris,obscura,,,,,
Sphaeropteris papuana,Sphaeropteris,papuana,,,,,
Sphaeropteris parksiae,Sphaeropteris,parksiae,,,,,
Sphaeropteris parvifolia,Sphaeropteris,parvifolia,,,,,
Sphaeropteris parvipinna,Sphaeropteris,parvipinna,,,,,
Sphaeropteris persquamulifera,Sphaeropteris,persquamulifera,,,,,
Sphaeropteris philippinensis,Sphaeropteris,philippinensis,,,,,
Sphaeropteris pilulifera,Sphaeropteris,pilulifera,,,,,
Sphaeropteris polypoda,Sphaeropteris,polypoda,,,,,
Sphaeropteris procera,Sphaeropteris,procera,,,,,
Sphaeropteris propinqua,Sphaeropteris,propinqua,,,,,
Sphaeropteris pulcherrima,Sphaeropteris,pulcherrima,,,,,
Sphaeropteris quindiuensis,Sphaeropteris,quindiuensis,,,,,
Sphaeropteris robinsonii,Sphaeropteris,robinsonii,,,,,
Sphaeropteris robusta,Sphaeropteris,robusta,,,,,
Sphaeropteris rosenstockii,Sphaeropteris,rosenstockii,,,,,
Sphaeropteris rufescens,Sphaeropteris,rufescens,,,,,
Sphaeropteris runensis,Sphaeropteris,runensis,,,,,
Sphaeropteris samoensis,Sphaeropteris,samoensis,,,,,
Sphaeropteris sarasinorum,Sphaeropteris,sarasinorum,,,,,
Sphaeropteris senex,Sphaeropteris,senex,,,,,
Sphaeropteris setifera,Sphaeropteris,setifera,,,,,
Sphaeropteris sibuyanensis,Sphaeropteris,sibuyanensis,,,,,
Sphaeropteris squamulata,Sphaeropteris,squamulata,,,,,
Sphaeropteris stipitipinnula,Sphaeropteris,stipitipinnula,,,,,
Sphaeropteris strigosa,Sphaeropteris,strigosa,,,,,
Sphaeropteris subsessilis,Sphaeropteris,subsessilis,,,,,
Sphaeropteris suluensis,Sphaeropteris,suluensis,,,,,
Sphaeropteris tenggerensis,Sphaeropteris,tenggerensis,,,,,
Sphaeropteris teysmannii,Sphaeropteris,teysmannii,,,,,
Sphaeropteris tomentosa,Sphaeropteris,tomentosa,,,,,
Sphaeropteris tomentosissima,Sphaeropteris,tomentosissima,,,,,
Sphaeropteris trichodesma,Sphaeropteris,trichodesma,,,,,
Sphaeropteris trichophora,Sphaeropteris,trichophora,,,,,
Sphaeropteris tripinnata,Sphaeropteris,tripinnata,,,,,
Sphaeropteris tripinnatifida,Sphaeropteris,tripinnatifida,,,,,
Sphaeropteris truncata,Sphaeropteris,truncata,,,,,
Sphaeropteris vaupelii,Sphaeropteris,vaupelii,,,,,
Sphaeropteris verrucosa,Sphaeropteris,verrucosa,,,,,
Sphaeropteris vittata,Sphaeropteris,vittata,,,,,
Sphaeropteris wallacei,Sphaeropteris,wallacei,,,,,
Sphaeropteris werneri,Sphaeropteris,werneri,,,,,
Sphaeropteris womersleyi,Sphaeropteris,womersleyi,,,,,
Sphaeropteris zamboangana,Sphaeropteris,zamboangana,,,,,
Sphaerothylax abyssinica,Sphaerothylax,abyssinica,,,,,
Sphaerothylax algiformis,Sphaerothylax,algiformis,,,,,
Sphagnum novo-caledoniae,Sphagnum,novo-caledoniae,,,,,
Sphenoclea dalzielii,Sphenoclea,dalzielii,,,wedgewort;wedgewort;sfenoclea;wedgewort,,
Sphenoclea zeylanica,Sphenoclea,zeylanica,,,,,
Sphyrastylis cryptantha,Sphyrastylis,cryptantha,,,,,
Spiloxene aquatica,Spiloxene,aquatica,,,,,
Spiniluma discolor,Spiniluma,discolor,,,,,
Spiraea cana,Spiraea,cana,,,grey meadowsweet;grey meadowsweet,,
Spiraeanthemum brongniartianum,Spiraeanthemum,brongniartianum,,,,,
Spiraeanthemum collinum,Spiraeanthemum,collinum,,,,,
Spiraeanthemum densiflorum,Spiraeanthemum,densiflorum,,,,,
Spiraeanthemum ellipticum,Spiraeanthemum,ellipticum,,,,,
Spiraeanthemum graeffei,Spiraeanthemum,graeffei,,,kutakuta;katakata;kutukutu,,
Spiraeanthemum katakata,Spiraeanthemum,katakata,,,katakata;nambosawa;kau tambua;wakathere;tandalo;rure;vurewai;kutakuta;singasinga,,
Spiraeanthemum meridionale,Spiraeanthemum,meridionale,,,,,
Spiraeanthemum pedunculatum,Spiraeanthemum,pedunculatum,,,,,
Spiraeanthemum pubescens,Spiraeanthemum,pubescens,,,,,
Spiraeanthemum serratum,Spiraeanthemum,serratum,,,,,
Spiraeanthus schrenkianus,Spiraeanthus,schrenkianus,,,,,
Spiranthes aestivalis,Spiranthes,aestivalis,,,,,
Spiranthes brevilabris,Spiranthes,brevilabris,,,texas ladies'-tresses;texas ladies'-tresses,,
Spiranthes calcarata,Spiranthes,calcarata,,,,,
Spiranthes casei,Spiranthes,casei,,,case's ladies'-tresses;case's ladies'-tresses,,
Spiranthes cranichoides,Spiranthes,cranichoides,,,,,
Spiranthes delitescens,Spiranthes,delitescens,,,madrean ladies'-tresses;canelo hills ladies’-tresses;canelo hills ladies’-tresses,,
Spiranthes diluvialis,Spiranthes,diluvialis,,,ute lady’s tresses;flood ladies-tresses;ute lady’s tresses;ute lady’s tresses;intermountain ladies-tresses;ute lady’s tresses;ute lady’s tresses,,
Spiranthes elata,Spiranthes,elata,,,,,
Spiranthes infernalis,Spiranthes,infernalis,,,ash meadows ladies’-tresses,,
Spiranthes longilabris,Spiranthes,longilabris,,,,,
Spiranthes magnicamporum,Spiranthes,magnicamporum,,,,,
Spiranthes michuacana,Spiranthes,michuacana,,,,,
Spiranthes obliqua,Spiranthes,obliqua,,,,,
Spiranthes ochroleuca,Spiranthes,ochroleuca,,,,,
Spiranthes parasitica,Spiranthes,parasitica,,,,,
Spiranthes parksii,Spiranthes,parksii,,,navasota ladies-tresses;navasota ladies-tresses,,
Spiranthes parviflora,Spiranthes,parviflora,,,,,
Spiranthes polyantha,Spiranthes,polyantha,,,,,
Spiranthes porrifolia,Spiranthes,porrifolia,,,,,
Spiranthes romanzoffiana,Spiranthes,romanzoffiana,,,irish lady's-tresses;irish lady's-tresses,,
Spiranthes sinensis,Spiranthes,sinensis,,,chinese spiranthes;chinese spiranthes,,
Spiranthes spiralis,Spiranthes,spiralis,,,,,
Spiranthes squamulosa,Spiranthes,squamulosa,,,,,
Spiranthes torta,Spiranthes,torta,,,,,
Spiranthes vomeracea,Spiranthes,vomeracea,,,,,
Spiranthes woodsonii,Spiranthes,woodsonii,,,,,
Spirodela polyrhiza,Spirodela,polyrhiza,,,ads el-maia;greater duckweed;greater duckweed;greater duckweed;adas el-moya;greater duckweed;greater duckweed,,
Spirotecoma apiculata,Spirotecoma,apiculata,,,,,
Spirotecoma holguinensis,Spirotecoma,holguinensis,,,,,
Spondias mombin,Spondias,mombin,Anacardiaceae,,mopé,,
Sporobolus caespitosus,Sporobolus,caespitosus,,,,,
Sporobolus coahuilensis,Sporobolus,coahuilensis,,,,,
Sporobolus consimilis,Sporobolus,consimilis,,,,,
Sporobolus discosporus,Sporobolus,discosporus,,,,,
Sporobolus durus,Sporobolus,durus,,,,,
Sporobolus elatior,Sporobolus,elatior,,,matsia,,
Sporobolus geminatus,Sporobolus,geminatus,,,,,
Sporobolus stapfianus,Sporobolus,stapfianus,,,,,
Sporobolus tourneuxii,Sporobolus,tourneuxii,,,,,
Sporobolus trichodes,Sporobolus,trichodes,,,,,
Spruceanthus theobromae,Spruceanthus,theobromae,,,,,
Stachyphrynium spicatum,Stachyphrynium,spicatum,,,,,
Stachys bayburtensis,Stachys,bayburtensis,,,bayburt woundwort;bayburt woundwort;bayburt woundwort;bayburt woundwort,,
Stachys choruhensis,Stachys,choruhensis,,,choruh woundwort;choruh woundwort;choruh woundwort;choruh woundwort,,
Stachys debilis,Stachys,debilis,,,,,
Stachys fominii,Stachys,fominii,,,fomin's woundwort;fomin's woundwort,,
Stachys lyallii,Stachys,lyallii,,,,,
Stachys oligantha,Stachys,oligantha,,,,,
Stachys palustris,Stachys,palustris,,,marsh woundwort;marsh woundwort;marsh woundwort;epiaire des marais;marsh woundwort;hedge-nettle;marsh woundwort;sumpf-ziest;marsh woundwort;marsh woundwort;marsh woundwort,,
Stachys pseudohumifusa,Stachys,pseudohumifusa,,,,,
Stachys reptans,Stachys,reptans,,,,,
Stachys sosnowskyi,Stachys,sosnowskyi,,,sosnowsky's woundwort;sosnowsky's woundwort;sosnowsky's woundwort;sosnowsky's woundwort,,
Stachys sprucei,Stachys,sprucei,,,,,
Stachys talyschensis,Stachys,talyschensis,,,talyshian woundwort;talyshian woundwort,,
Stachys trichophylla,Stachys,trichophylla,,,,,
Stachytarpheta fallax,Stachytarpheta,fallax,,,,,
Stachytarpheta steyermarkii,Stachytarpheta,steyermarkii,,,,,
Stachytarpheta svensonii,Stachytarpheta,svensonii,,,,,
Stadmania oppositifolia,Stadmania,oppositifolia,,,,,
Stahlia monosperma,Stahlia,monosperma,,,cóbana polisandro;cóbana polisandro;coabanilla;cóbana polisandro,,
Stangeria eriopus,Stangeria,eriopus,,,natal grass cycad;natal grass cycad;umfingwane;natal grass cycad;bobbejaankos;natal grass cycad;imfingo;natal grass cycad,,
Stanhopea acostae,Stanhopea,acostae,,,,,
Stanhopea anfracta,Stanhopea,anfracta,,,,,
Stanhopea annulata,Stanhopea,annulata,,,,,
Stanhopea avicula,Stanhopea,avicula,,,,,
Stanhopea candida,Stanhopea,candida,,,,,
Stanhopea carchiensis,Stanhopea,carchiensis,,,,,
Stanhopea cirrhata,Stanhopea,cirrhata,,,,,
Stanhopea connata,Stanhopea,connata,,,,,
Stanhopea costaricensis,Stanhopea,costaricensis,,,,,
Stanhopea deltoidea,Stanhopea,deltoidea,,,,,
Stanhopea dodsoniana,Stanhopea,dodsoniana,,,,,
Stanhopea ecornuta,Stanhopea,ecornuta,,,,,
Stanhopea embreei,Stanhopea,embreei,,,,,
Stanhopea florida,Stanhopea,florida,,,,,
Stanhopea fowlieana,Stanhopea,fowlieana,,,,,
Stanhopea frymirei,Stanhopea,frymirei,,,,,
Stanhopea fuerstenbergiana,Stanhopea,fuerstenbergiana,,,,,
Stanhopea gibbosa,Stanhopea,gibbosa,,,,,
Stanhopea grandiflora,Stanhopea,grandiflora,,,,,
Stanhopea graveolens,Stanhopea,graveolens,,,,,
Stanhopea greeri,Stanhopea,greeri,,,,,
Stanhopea haseloriana,Stanhopea,haseloriana,,,,,
Stanhopea hernandezii,Stanhopea,hernandezii,,,,,
Stanhopea herrenhusana,Stanhopea,herrenhusana,,,,,
Stanhopea horichiana,Stanhopea,horichiana,,,,,
Stanhopea impressa,Stanhopea,impressa,,,,,
Stanhopea inodora,Stanhopea,inodora,,,,,
Stanhopea insignis,Stanhopea,insignis,,,,,
Stanhopea intermedia,Stanhopea,intermedia,,,,,
Stanhopea jenishiana,Stanhopea,jenishiana,,,,,
Stanhopea lewisae,Stanhopea,lewisae,,,,,
Stanhopea lowii,Stanhopea,lowii,,,,,
Stanhopea maculosa,Stanhopea,maculosa,,,,,
Stanhopea madouxiana,Stanhopea,madouxiana,,,,,
Stanhopea maduroi,Stanhopea,maduroi,,,,,
