,id,genus,species,sub_species,main_common_name,other_common_names,status
4414,32024,Tabebuia,impetiginosa,,Lapacho Negro,Ipe-roxo;Pau D'Arco;Ipe-una;Lapacho Negro;Pau D'Arco-rosa;Pau D'Arco-roxo;Ipe-preto,LR/lc
4415,32025,Alnus,acuminata,,Alder,Aliso;Alder;Lambran;Jaul,LC
4416,32026,Caesalpinia,paraguariensis,,Guayacaú Negro,Guayacaú Negro;Guayacáu Negro;Ibirá-berá;Guayacáu,VU
4417,32027,Jacaranda,mimosifolia,,Jacaranda,Jacaranda;Tarco,VU
4418,32028,Bulnesia,sarmientoi,,,Palo Santo,LC
4419,32029,Podocarpus,nubigenus,,Mañío de Hojas Punzantes,Mañio;Mañio Macho;Mañiu de la Costa;Mañio Hembra;Mañío de Hojas Punzantes;Huililahuani;Pino Amarillo,NT
4420,32030,Podocarpus,salignus,,Willow-leaf Podocarp,Mañio;Mañio Macho;Mañio de Hojas Punzantes;Mañio Hembra;Manique;Willow-leaf Podocarp;Mañío de Hojas Largas;Pino Amarillo,VU
4421,32031,Schinus,pearcei,,Pimiento,Molle;Pimiento;Atojlloque,DD
4422,32032,Eucryphia,glutinosa,,Guindo Santo,Guindo Santo,LR/nt
4423,32033,Nothofagus,alessandrii,,Ruil,Ruil,EN
4424,32034,Nothofagus,glauca,,Hualo,Roble Blanco;Hualo;Roble Maulino;Roble Colorado,VU
4425,116161824,Pancheria,dognyensis,,,,EN
4426,32036,Persea,lingue,,Lingue,Lingue,LR/nt
4427,32037,Prosopis,tamarugo,,,,LC
4428,32039,Haplorhus,peruviana,,Carza,Carzo;Hjasi;Ccasi;Jassi;Carza,DD
4429,32040,Parkia,korom,,,,VU
4430,32041,Eschweilera,mexicana,,Jicarillo,Cajita;Jicarillo,VU
4431,32042,Juniperus,taxifolia,,Luchu Juniper,Fitcheisi;Hainezu;Luchu Juniper;Okinawa-hainezu;Yew-leaved Juniper,NT
4432,32043,Archidendropsis,glandulosa,,,,VU
4433,32044,Archidendropsis,lentiscifolia,,,,VU
4434,32045,Hunga,cordata,,,,EN
4435,32046,Hunga,gerontogea,,,,VU
4436,32047,Hunga,guillauminii,,,,VU
4437,32048,Hunga,mackeeana,,,,VU
4438,32049,Serianthes,calycina,,,,VU
4439,32050,Polylepis,tarapacana,,Queñoa De Altura,Queñoa De Altura,LR/nt
4440,32051,Pouteria,splendens,,Lucumo,Lucumo;Palo colorado;Lucumo silvestre,LR/nt
4441,32052,Pilgerodendron,uviferum,,Guaitecas Cypress,Guaitecas Cypress;Ciprés de las Guaitecas,VU
4442,32053,Saxegothaea,conspicua,,Prince Albert's Yew,Mañío;Mañío Macho;Maniú;Mañío Hembra;Mañío de Hojas Cortas;Prince Albert's Yew,NT
4443,32054,Athrotaxis,cupressoides,,Pencil Pine,Pencil Pine,VU
4444,32055,Athrotaxis,selaginoides,,King William Pine,King William Pine;King Billy Pine,VU
4445,32056,Aquilaria,malaccensis,,Lign-aloes,Calambac;Agarwood;Kritsanaa;Eaglewood;Gaharu;Aloewood;Mai Hom;Karas;Depu;Lign-aloes,VU
4446,32057,Garcinia,rubro-echinata,,,,VU
4447,32058,Mangifera,applanata,,,Rapies;Asam Kèpeng;Pelipisan;Asem Depeh;Rapis;Asem Ka'Aper;Lumpingas;Asem Paoh;Asem Lepeh,NT
4448,32059,Mangifera,casturi,,Kalimantan Mango,Kalimantan Mango;Asem Pelipisan;Cuban;Kasturi;Kastuba,EW
4449,32060,Mangifera,paludosa,,,,EN
4450,32062,Mangifera,sumbawaensis,,,,VU
4451,32064,Mangifera,blommesteinii,,,,EN
4452,32067,Oxystigma,msoo,,,Muchuwa,VU
4453,32068,Gynoxys,laurifolia,,,,VU
4454,32069,Gustavia,dodsonii,,,,EN
4455,32070,Hieronima,macrocarpa,,,,VU
4456,32071,Brunellia,almaguerensis,,,,EN
4457,32072,Brunellia,occidentalis,,,,VU
4458,32073,Anthodiscus,montanus,,,,EN
4459,32074,Licania,caldasiana,,,,EX
4460,32075,Licania,salicifolia,,,,EN
4461,32076,Trigonobalanus,excelsa,,,,VU
4462,32077,Swartzia,macrophylla,,,,DD
4463,32078,Juglans,neotropica,,Cedro Grande,Nogal;Cedro Negro;Cedro Grande;Tocte,EN
4464,32080,Neostenanthera,robsonii,,,,LR/nt
4465,32081,Piptostigma,oyemense,,,,VU
4466,32082,Ocotea,gabonensis,,,,LR/nt
4467,32083,Gilbertiodendron,klainei,,,,VU
4468,32084,Monopetalanthus,durandii,,,Andoung,VU
4469,32085,Monopetalanthus,heitzii,,,Andoung;Adoung De Heitz;Audong;Adoung,LR/nt
4470,32086,Plagiosiphon,gabonensis,,,,LR/nt
4471,32087,Empogona,concolor,,,,VU
4472,32088,Tricalysia,obstetrix,,,,VU
4473,32089,Deinbollia,rambaensis,,,,VU
4474,32090,Delpydora,macrophylla,,,,VU
4475,32091,Lecomtedoxa,nogo,,,,VU
4476,32092,Rhaptopetalum,belingense,,,,VU
4477,32093,Rhaptopetalum,sindarense,,,,VU
4478,32094,Cola,duparquetiana,,,,VU
4479,32095,Cola,le-testui,,,,VU
4480,32096,Shorea,cara,,,,DD
4481,32097,Shorea,robusta,,,Sal,LR/lc
4482,32098,Dalbergia,latifolia,,Indonesian Rosewood,Indian Rosewood;Bombay Blackwood;Sonosungu;Sonobrits;Indonesian Rosewood;Sonokeling;Palisandre De L'Inde;Sisham;Trac;Beete;Malabar Rosewood,VU
4483,32099,Semecarpus,parvifolia,,,,VU
4484,32101,Abies,fraseri,,Fraser's Fir,She Balsam;Fraser Fir;Fraser's Fir,EN
4485,32102,Ziziphus,celata,,Florida Ziziphus,Florida Ziziphus,VU
4486,32103,Camellia,hengchunensis,,,,NT
4487,32104,Pterocarpus,santalinus,,Red Sandalwood,Almug;Saunderswood;Algum;Red Sandalwood,EN
4488,32105,Shorea,tumbuggaia,,,,EN
4489,32106,Burkillanthus,malaccensis,,,,VU
4490,32108,Merrillia,caloxylon,,,,VU
4491,32109,Aspidosperma,curranii,,Quina,Quina,VU
4492,32110,Eschweilera,bogotensis,,,,VU
4493,32111,Eschweilera,sclerophylla,,,,VU
4494,32112,Grias,colombiana,,,,VU
4495,32113,Gustavia,excelsa,,,,EN
4496,32114,Gustavia,gracillima,,,,EN
4497,32115,Gustavia,latifolia,,,,CR
4498,32116,Gustavia,longifuniculata,,,,CR
4499,32117,Gustavia,petiolata,,,,EN
4500,32118,Gustavia,sessilis,,,,VU
4501,32119,Wrightia,pubescens,lanitii,,Lanete,LR/lc
4502,32122,Toona,calantas,,Philippine Cedar,Philippine Cedar;Kalantas,DD
4503,32123,Tectona,philippinensis,,Philippine Teak,Malapangit;Philippine Teak;Bunglas,CR
4504,32125,Rhododendron,rhabdotum;dalhousiae,,,,VU
4505,32126,Ilex,maingayi,,,,VU
4506,32128,Canarium,patentinervium,,,Madang Merpalam;Kedondong;Keramoh;Kedondong Turlang;Kedondong Krut,LR/lc
4507,32129,Canarium,ovatum,,,Pili;Liputi;Pilaui;Pili Nut,VU
4508,32130,Santiria,apiculata,,,Kedondong,LR/lc
4509,32131,Cupressus,torulosa,,Himalayan Cypress,Hoàng Dàn;Gubraî;Himalayan Cypress;Gulla;xi zang bai mu,LC
4510,32132,Mangifera,flava,,,Xoài Nùi;Ba-o-lai,VU
4511,32133,Mangifera,dongnaiensis,,,,EN
4512,32134,Mangifera,minutifolia,,,Xoài Rù'Ng,EN
4513,32135,Turraea,fischeri,eylesii,Matopos Honeysuckle Tree,Matopos Honeysuckle Tree,VU
4514,32136,Bersama,swynnertonii,,,,EN
4515,32137,Allophylus,chirindensis,,,,VU
4516,32138,Vitellariopsis,ferruginea,,,,VU
4517,32139,Olea,chimanimani,,,,LC
4518,32140,Chionanthus,richardsiae,,,,VU
4519,32141,Pleioceras,orientale,,,,VU
4520,32142,Philippia,nyassana,,,,VU
4521,32143,Ozoroa,reticulata;nyasica,,,,VU
4522,32144,Deinbollia,nyasica,,,,EN
4523,32145,Maclurodendron,pubescens,,,,VU
4524,32146,Pterocarya,pterocarpa,,,Lapina Kryloplodnaya,LR/lc
4525,32147,Monodora,macrantha;junodii,,,N'chinga;M'siui;Icurri;Cora;Kuripiassa;Michinga;Mussicossico,DD
4526,32148,Pterocarpus,brenanii,,,Mumphungo;Momba,LR/lc
4527,32149,Cassia,patentipila;afrofistula,,,,LR/lc
4528,32150,Millettia,mossambicensis,,,Quanikali,DD
4529,32152,Ozoroa,reticulata;mossambicensis,,,,LR/lc
4530,32153,Hexalobus,mossambicensis,,,Melonzii;N'lonki;Lonti;Nencopilo,DD
4531,32154,Maerua,acuminata,,,,DD
4532,32155,Maerua,andradae,,,Tefa,LC
4533,32156,Maerua,brunnescens,,,Mecundo,DD
4534,32157,Maerua,scandens,,,,DD
4535,32158,Elaeodendron,fruticosum,,,,LR/lc
4536,32159,Maytenus,gurueensis;mossambicensis,,,Mkwakwata;Chalhangua,LR/lc
4537,32160,Pteleopsis,barbosae,,,,DD
4538,32161,Thespesiopsis,mossambicensis,,,,LR/lc
4539,32162,Memecylon,sessilicarpum,,,,DD
4540,32163,Ochna,angustata,,,,DD
4541,32164,Ochna,beirensis,,,,DD
4542,32165,Ziziphus,pubescens,glabra,,,DD
4543,32166,Cassipourea,obovata,,,,DD
4544,32167,Vepris,allenii,,,,DD
4545,32168,Glyphaea,tomentosa,,,,DD
4546,32169,Grewia,limae,,,,EN
4547,32170,Grewia,transzambesica,,,N'kentreia;Calangue;Theja,DD
4548,32171,Khaya,senegalensis,,Dry Zone Mahogany,Ogwango;Ono;Akuk;Oganwo;Diala-iri;Dry Zone Mahogany;Madachi;Benin Mahogany;Bandoro;Senegal Mahogany;African Mahogany;Eri Kirée,VU
4549,32172,Khaya,grandifoliola,,Large-leaved Mahogany,Ogwango;Krumben;Kruba;Akuk;Diala-iri;Large-leaved Mahogany;Acajou;Ahafo;Benin Mahogany;Senegal Mahogany;African Mahogany,VU
4550,32173,Nesogordonia,papaverifera,,,Naouya;Owoé;Otutu;Epro;Òr;Akumaba;Danta;Òpepe-ira;Kondofindo;Arborbora;Abumana;Kotibé;Katibé,VU
4551,32174,Triplochiton,scleroxylon,,,Arere;Wawa;Samba;Ayous;Obeche;Abachi,LR/lc
4552,32175,Canarium,pseudodecumanum,,,Han;Tandikat;Pomatodon;Jelapat Gala-gala Semut;Damar Kangar;Kedondong Kemasul;Kedondong;Damar Likat,VU
4553,32176,Tapura,neglecta,,,,VU
4554,32177,Buxus,colchica,,,,LR/nt
4555,32178,Homalium,dalzielii,,,,VU
4556,32179,Diospyros,feliciana,,,,EN
4557,32180,Baphia,heudelotiana,,,,VU
4558,32181,Fleurydora,felicis,,,,VU
4559,32182,Dacryodes,igaganga,,,Igaganga,VU
4560,32183,Homalium,ogoouense,,,,VU
4561,32184,Daniellia,klainei,,,Lonlaviol,LR/nt
4562,32185,Monocyclanthus,vignei,,,,EN
4563,32186,Hunteria,ghanensis,,,,EN
4564,32187,Dalbergia,setifera,,,,EN
4565,32188,Hymenostegia,gracilipes,,,,EN
4566,32189,Lecaniodiscus,punctatus,,,,EN
4567,32190,Placodiscus,attenuatus,,,,EN
4568,32191,Cola,umbratilis,,,Tananfrobere,VU
4569,32192,Afrostyrax,lepidophyllus,,,Duagyenne,VU
4570,32193,Aubregrinia,taiensis,,,Zankoressou;Duatadwe-kese,CR
4571,32194,Croton,aubrevillei,,,,VU
4572,32195,Gluema,ivorensis,,,Nsudua,VU
4573,32196,Hymenostegia,aubrevillei,,,,NT
4574,32197,Tapura,ivorensis,,,,VU
4575,32199,Pseudagrostistachys,africana,,,,VU
4576,32200,Pteleopsis,habeensis,,,,EN
4577,32201,Talbotiella,gentii,,,Takorowanua,CR
4578,32202,Vepris,heterophylla,,,,EN
4579,32204,Allexis,cauliflora,,,,VU
4580,32205,Salacia,miegei,,,,VU
4581,32206,Hemandradenia,chevalieri,,,,EN
4582,32207,Drypetes,singroboensis,,,Opaha-akoa,VU
4583,32208,Macaranga,beillei,,,Tofe;Tofé,VU
4584,32209,Homalium,patoklaense,,,,VU
4585,32210,Cassia,aubrevillei,,,Akofiamenda,VU
4586,32211,Cassia,fikifiki,,,Fiki Fiki;Fikifiki,EN
4587,32212,Gilbertiodendron,robynsianum,,,,VU
4588,32213,Strychnos,millepunctata,,,,VU
4589,32214,Turraea,adjanohounii,,,,VU
4590,32215,Eugenia,tabouensis,,,,VU
4591,32216,Cassipourea,hiotou,,,Hiotou,VU
4592,32218,Fagara,mezoneurospinosa,,,,EN
4593,32219,Teclea,carpopunctifera,,,,VU
4594,32220,Zanthoxylum,atchoum,,,Atchoum,VU
4595,32221,Zanthoxylum,psammophilum,,,,EN
4596,32222,Synsepalum,aubrevillei,,,Asaa-nini,VU
4597,32223,Synsepalum,tsounkpe,,,Tsounkpe,EN
4598,32224,Rhaptopetalum,beguei,,,,LR/lc
4599,32225,Gymnostemon,zaizou,,,Gouatoué;Gouatoue;Zaissou;Zalé;Zaïssou;Zale,VU
4600,32226,Byttneria,ivorensis,,,,EX
4601,32227,Cola,attiensis,,,Aoussou;Aouchou,EN
4602,32228,Cola,lourougnonis,,,,EN
4603,32229,Premna,grandifolia,,,,VU
4604,32230,Pavetta,lasioclada,,,,VU
4605,32231,Gilletiodendron,glandulosum,,Kololu,Sénsão;Kololo;Kololu,VU
4606,32232,Leplaea,thompsonii,,Black Guarea,Obobo;Kwadwuma;Dark Bossé;Kwabohoro;Edoucié;Black Guarea,VU
4607,32233,Leplaea,cedrata,,Scented Guarea,Obobo;Kwabohoro;Edoucié;Light Bossé;Bosse;Scented Guarea;Bos,VU
4608,32234,Khaya,ivorensis,,African Mahogany,Ogwango;Lagos Mahogany;Ono;Munyama;Dubini;Dukuma Fufu;African Mahogany;Acajou D'Afrique,VU
4609,32235,Khaya,anthotheca,,African Mahogany,Ogwango;Krumben;Munyama;Acajou Blanc;Mbamba;Dubini;Dukuma Fufu;White Mahogany;Acajou D'Afrique;African Mahogany;Anthotheca,VU
4610,32236,Entandrophragma,utile,,,Mufumbi;Efuodwe;Utile;Okeong;Sipo;Assié;Kosi-kosi;Ijebu;Efoobrodedwo,VU
4611,32237,Aristogeitonia,monophylla,,,,VU
4612,32238,Dicraeopetalum,stipulare,,,,VU
4613,32239,Delonix,baccal,,Poinciana,Bakal;Balanga;Poinciana,NT
4614,32240,Sclerocarya,gillettii,,,Huda-hudo Loni;Dananiu,VU
4615,32241,Uvariodendron,anisatum,,,Mutongu;Mutonga,VU
4616,32242,Uvariodendron,gorgonis,,,,EN
4617,32243,Polyscias,kikuyuensis,,Parasol Tree,Parasol Tree;Mutati;Lamedi;Kwaluk;Mukurukuru;Aounet;Olyalilingi;Ewondet;Aul;Mu;Muachet;Aoun;Mukanya;Auwe,VU
4618,32244,Ellipanthus,hemandradenioides,,,Moganji;Mwaanyiza;Muwari,LR/nt
4619,32245,Croton,talaeporos,,,Cantamalung;Msinduzi,LR/nt
4620,32247,Albizia,tanganyicensis,adamsoniorum,,Mushabe;Kethekajuu;Isavi;Ndovu;Mchani;Isari,VU
4621,32248,Baphia,keniensis,,,,VU
4622,32249,Dalbergia,eremicola,,,Dheydhey;Deidei,NT
4623,32250,Millettia,oblata,teitensis,,Mwava,VU
4624,32251,Memecylon,teitense,,,,VU
4625,32252,Psychotria,crassipetala,,,,VU
4626,32253,Psychotria,petitii,,,,VU
4627,32254,Psychotria,taitensis,,,,VU
4628,32255,Diphasiopsis,fadenii,,,Kimuu,VU
4629,32257,Cola,octoloboides,,,,EN
4630,32258,Monopetalanthus,compactus,,,,VU
4631,32259,Warburgia,elongata,,,,EN
4632,32260,Allanblackia,ulugurensis,,,,VU
4633,32261,Garcinia,bifasciculata,,,,EN
4634,32262,Garcinia,semseii,,,,VU
4635,32263,Mammea,usambarensis,,,,VU
4636,32264,Baphia,pauloi,,,,EN
4637,32265,Baphia,puguensis,,,,EN
4638,32266,Stuhlmannia,moavi,,,Mkwizingi,VU
4639,32267,Zenkerella,egregia,,,,VU
4640,32268,Kotschya,platyphylla,,,,VU
4641,32269,Millettia,micans,,,,EN
4642,32270,Millettia,semseii,,,,VU
4643,32271,Millettia,sericantha,,,,VU
4644,32272,Erythrina,haerdii,,,,VU
4645,32273,Cynometra,brachyrrhachis,,,,VU
4646,32274,Cynometra,engleri,,,,VU
4647,32275,Cynometra,longipedicellata,,,,VU
4648,32276,Cynometra,ulugurensis,,,,EN
4649,32277,Hirtella,zanzibarica,megacarpa,,,VU
4650,32278,Pavetta,axillipara,,,,VU
4651,32279,Pavetta,sparsipila,,,,VU
4652,32280,Camptolepis,ramiflora,,,Geedcad,VU
4653,32281,Pierreodendron,kerstingii,,,Fotie-nua,VU
4654,32282,Daniellia,oblonga,,,,VU
4655,32283,Mansonia,altissima,,,Bété;Oprono;Mansonia,EN
4656,32284,Zanthoxylum,integrifoliolum,,,,DD
4657,32285,Calophyllum,tetrapterum,,,Bintangor Kuning;Cong Vay Oc;Tanghon,LR/lc
4658,32287,Prumnopitys,harmsiana,,Uncumanu,Aymilla;Rromerillo Rosado;Romerillo Colorado;Pino Chaquiro;Ulcumano;Diablo Fuerte;Uncumanu,NT
4659,32288,Polylepis,multijuga,,,Queñua,VU
4660,32289,Polylepis,racemosa,,,Queñua,VU
4661,32290,Polylepis,subsericans,,,Queñua,VU
4662,32291,Amburana,cearensis,,Umburana Do Cheiro,Cumaré;Roble Del Pais;Umburana Do Cheiro;Ishpingo;Roble Salteño;Amburana;Cumarú;Cerejeira;Palo Trébol,EN
4663,32292,Cedrela,odorata,,Spanish Cedar,Cedrat;Atoreb;Ceder;Cedrela;Cedro Rojo;Red Cedar;Spanish Cedar;Akuyari;Acajou-bois;Acajou Rouge;Cigar-box Wood;Koperi,VU
4664,32293,Swietenia,macrophylla,,Big Leaf Mahogany,Honduras Mahogany;Bigleaf Mahogany;Brazilian Mahogany;Cedroi;Large-leaved Mahogany;Mahogani Grands Feuilles;Acajou;Águano;Cedroaraná;Mogno;Mara;Big-leaf Mahogany;Caoba;Big Leaf Mahogany;Araputangá,VU
4665,32294,Maclura,braziliensis,,,Tataíba,LR/lc
4666,32295,Alstonia,scholaris,,White Cheesewood,Milkwood Pine;Pulai Itam;Sath Taba;Teenpet Khaao;Tin Pet;Tin Pet Dam;Lame Putih;White Cheesewood;Blackboard Tree;Waser;Mo Cua;Pule;Tin Pet Khao;Puulaa Puu Teh;Sat Thba;Satba;Cay Sua;Geceh;Ruith;Sataban;Pulai Lilin;Dita,LR/lc
4667,32296,Diospyros,ebenum,,Indian Ebony,Indian Ebony,DD
4668,32298,Hirtella,enneandra,,,,EN
4669,32299,Gustavia,speciosa,occidentalis,,,VU
4670,32300,Eschweilera,rimbachii,,,,VU
4671,32301,Gustavia,pubescens,,,,VU
4672,32302,Gustavia,serrata,,,,EN
4673,32303,Carpinus,putoensis,,Puto Hornbeam,Putuo Eerli;Puto Hornbeam,CR
4674,32304,Ostrya,rehderiana,,,Tian mu tie mu,CR
4675,32305,Hopea,odorata,,,Khaen Huea;Koki Msao;Takien;Chue Ngaa;Cengal Pasir;Merawan;Gagil;Ta Khian Thong;Sao Den,VU
4676,32306,Dalbergia,oliveri,,,Cam Lai,EN
4677,32307,Shorea,siamensis,,Light Red Meranti,Dark Red Meranti;Red Lauan;Rang;Light Red Meranti,LR/lc
4678,32309,Chordospartium,muritai,,Coastal tree broom,Coastal tree broom,CR
4679,32310,Intsia,bijuga,,Moluccan Ironwood,Lumpaw;U'ula;Ifi-lele;Ajar;Vesi;Ifil;Borneo Teak;Moluccan Ironwood;Go Nuoc;Kwila;Merbau Ipil;Merbau Asam,VU
4680,32311,Cupressus,cashmeriana,,Bhutan Cypress,Bhutan Cypress;Weeping Cypress,NT
4681,32312,Glyptostrobus,pensilis,,Chinese Swamp Cypress,Thông Nuoo;Shui Song;Chinese Swamp Cypress;Chinese Water Fir,CR
4682,32313,Mangifera,hiemalis,,,,DD
4683,32314,Neobalanocarpus,heimii,,,Chengal;Takhian chan te maeo,EN
4684,32315,Camellia,chrysantha,,,Jinhua Cha,VU
4685,32316,Cathaya,argyrophylla,,,Yinshan;Yin Shan,VU
4686,32317,Metasequoia,glyptostroboides,,Dawn Redwood,Dawn Redwood;shui shan;水杉,EN
4687,32318,Abies,beshanzuensis,,Baishan Fir,百山祖冷杉;Baishanzu Lengshan;Baishan Fir,CR
4688,32319,Abies,yuanbaoshanensis,,Yuanbaoshan Fir,Yuanbaoshan Fir;元宝山冷杉;Yuanbaoshan Lengshan,CR
4689,32320,Abies,ziyuanensis,,Ziyuan Fir,Ziyuan Lengshan;Ziyuan Fir;资源冷杉,EN
4690,32321,Carya,sinensis,,Chinese Hickory,Cho Dai;Huihetao;Chinese Hickory,EN
4691,32322,Apterosperma,oblata,,,Yuanzihe,VU
4692,32323,Betula,halophila,,,,CR
4693,32324,Bretschneidera,sinensis,,,Boleshu;Chuong Dai,EN
4694,32325,Burretiodendron,esquirolii,,,Kaalamak;Malaai Khao;Bingchiguo;Pho Khao,VU
4695,32326,Camellia,euphlebia,,,,VU
4696,32327,Camellia,grijsii,,,Changban Duanzhu Cha,DD
4697,32328,Camellia,reticulata,,,Yunnan Shanchahua,VU
4698,32329,Camellia,indochinensis;tunghinensis,,,,VU
4699,32330,Cephalotaxus,lanceolata,,Gongshan Plum Yew,Gong Shan San Jian Shan;Gongshan Plum Yew;贡山三尖杉,EN
4700,32331,Cephalotaxus,oliveri,,Oliver's Plum Yew,Oliver's Plum Yew;Bi zi san jian shan;篦子三尖杉,VU
4701,32332,Cercidiphyllum,japonicum,,Katsura Tree,Katsura Tree;Lianxiangshu,LR/nt
4702,32333,Chamaecyparis,formosensis,,Taiwan Cypress,Formosan Cypress;Taiwan Cypress;Hong gui,EN
4703,32334,Chunia,bucklandioides,,,Shantongcai,VU
4704,32335,Craigia,yunnanensis,,,Diantong,EN
4705,32336,Cupressus,torulosa;gigantea,,,Ju Bai,VU
4706,163409,Nopalea,lutea,,,,DD
4707,163410,Opuntia,guatemalensis,,,,LC
4708,163411,Cephalocereus,totolapensis,,,,VU
4709,163412,Cephalocereus,nizandensis,,,,VU
4710,32337,Davidia,involucrata;vilmoriniana,,,,VU
4711,32338,Dipentodon,sinicus,,,Shichihua,LR/lc
4712,32339,Diplopanax,stachyanthus,,,Matishen,VU
4713,32340,Dipteronia,dyeriana,,,Yunnan Jinqianqi,EN
4714,32341,Elaeagnus,mollis,,,Chiguoyoushu,VU
4715,32342,Erythrophleum,fordii,,,Gemu;Lim Xanh,EN
4716,32343,Nesoluma,st.-johnianum,,,,VU
4717,32344,Myrsine,hosakae,,,,VU
4718,32345,Glochidion,pitcairnense,,,,VU
4719,32346,Bidens,hendersonensis;oenoensis,,,,CR
4720,32347,Bidens,subspathulata;hendersonensis,,,,VU
4721,32348,Euryodendron,excelsum,,,Zhuxuemu,CR
4722,32349,Firmiana,major,,,Yunnan Wutong,EW
4723,32350,Burretiodendron,hsienmu,,,Xianmu;Nghien,VU
4724,32351,Fokienia,hodginsii,,Fujian Cypress,Po Mu;福建柏;Hòng;Fujian Cypress;Fu Jian Bai,VU
4725,32352,Garcinia,paucinervis,,,Jinsili,EN
4726,32353,Ginkgo,biloba,,Maidenhair Tree,Yinxing;Maidenhair Tree;Bai Guo;Ginkgo,EN
4727,32355,Heptacodium,miconioides,,,Qizihua,VU
4728,32356,Hopea,chinensis,,,Xiaye Polei;Sao HÃ²n Gai;Khaen Si,CR
4729,32357,Hopea,hainanensis,,,Sao Hai Nan;Polei;Kien Kien;Lintah Bukit;Sao La To;Nghe Tinh,CR
4730,32358,Hopea,mollissima,,,Tau Mat Quy;Maoye Polei,EN
4731,32359,Litchi,chinensis;euspontanea,,,Yesheng Lizhi,VU
4732,32360,Madhuca,pasquieri,,,Sen Mat;Zijingmu;Sen,VU
4733,32361,Malania,oleifera,,,Suantouguo,VU
4734,32362,Malus,komarovii,,,I-no-ri-na-mu;Shanzha Haitang,EN
4735,32363,Malus,sieversii,,,Xinjiang Ye Pingguo,VU
4736,32364,Magnolia,aromatica,,,Xiang Mulian,EN
4737,32365,Nouelia,insignis,,,Lujumu,LR/nt
4738,32367,Pinus,massoniana;hainanensis,,,Yajia Song,CR
4739,32368,Pinus,wangii,,,Maozhi Wuzhen Song,EN
4740,32369,Rehderodendron,macrocarpum,,,Muguahong,LR/nt
4741,32370,Rhododendron,giganteum;protistum,,,Dashu Dujuan,CR
4742,32371,Rhoiptelea,chiliantha,,,Maweishu,VU
4743,32372,Saccopetalum,prolificum,,,Nangbanmu,VU
4744,32373,Shorea,assamica,assamica,White Meranti,White Meranti;Yunnan Shaluoshuang,CR
4745,32374,Sinojackia,xylocarpa,,,Chengchuishu,VU
4746,32375,Sinowilsonia,henryi,,,Shanbaishu,LR/nt
4747,32376,Tetrameles,nudiflora,,,Sishumu;Thitpok;Bolang Itan;Bindung;Tung;Binung;Winong,LR/lc
4748,32377,Loropetalum,subcordatum,,,Siyaomenhua,VU
4749,32378,Thuja,sutchuenensis,,,Ya Bai Shu,EN
4750,32379,Torreya,jackii,,Jack's Nutmeg Tree,Chang Ye Fei Shu;Jack's Nutmeg Tree,EN
4751,32380,Vatica,guangxiensis,,,Guangxi Qingmei,EN
4752,32381,Aesculus,wangii,,,Yunnan Qiyeshu,VU
4753,32382,Aquilaria,sinensis,,,Tuchenxiang;Chen Xiang,VU
4754,32383,Artocarpus,hypargyreus,,,,VU
4755,32384,Calocedrus,macrolepis,,Chinese Incense-cedar,翠柏;Chinese Incense-cedar;Po Mu Xanh;Bách Xanh;cui bai;Tùng Huong,NT
4756,32385,Carallia,diplopetala,,,Juye Zhujieshu,LR/nt
4757,32386,Castanopsis,concinna,,,Huanan Zhui,VU
4758,32387,Castanopsis,kawakamii,,,Diaopi Zhui;Ca Oi Qua To,LR/nt
4759,32388,Cephalomappa,sinensis,,,Feiniushu,VU
4760,32389,Chosenia,arbutifolia,,,Zhuantianliu,VU
4761,32390,Cinnamomum,japonicum,,,Putuo Zhang,LR/nt
4762,32391,Cinnamomum,mairei,,,Yinyegui,EN
4763,32392,Cinnamomum,micranthum,,,Chenshui Zhang,LC
4764,32393,Cleidiocarpon,cavaleriei,,,Hudieguo,VU
4765,32394,Corylus,chinensis,,Chinese Hazlenut,hua zhen;Chinese Hazlenut,EN
4766,32395,Craigia,kwangsiensis,,,Gui Diantong,CR
4767,32396,Quercus,rex,,,Daguo Qinggang,DD
4768,32397,Dalbergia,enneandra;fusca,,,Banna Heitan,VU
4769,32398,Dalbergia,odorifera,,,Jiang Xiang;Jiangxiang Huangtan,VU
4770,32399,Dimocarpus,longan,,,Longyan,LR/nt
4771,32400,Dipterocarpus,retusus,,,Keruing Gunung;Yang Dong;Keruing;Nyang dong;Cho Nau;Chheuteal Preng;Yingjiang Longnaoxiang,EN
4772,32401,Dipteronia,sinensis,,,金钱枫 (Jin Qian Feng);Jinqianqi,DD
4773,32402,Dysosma,versipellis,,,Bajiaolian,VU
4774,32403,Euptelea,pleiospermum,,,Lingchunmu,LR/lc
4775,32404,Fatsia,polycarpa,,,Duoshi Bajiaojinpan,LR/nt
4776,32405,Firmiana,hainanensis,,,Hainan Wutong,VU
4777,32406,Gleditsia,vestita,,,Rongmao Zaojia,CR
4778,32407,Gmelina,hainanensis,,,Kuzi,VU
4779,32408,Halesia,macgregorii,,,Yinzhonghua,VU
4780,32409,Helicia,shweliensis,,,Ruili Shanlongyan,EN
4781,32410,Heritiera,parvifolia,,,Huynh La Nho;Hudieshu,VU
4782,32411,Homalium,glabratum;lacticum,,,Guangye Tianliaomu,VU
4783,32412,Horsfieldia,pandurifolia,,,Qinye Fengchuinan,EN
4784,32413,Hydnocarpus,hainanensis,,,Hainan Dafengzi,VU
