genus,species,cites_listing,regions
Coelogyne,palawanense,II,PHL
Coelogyne,pallens,II,IDN;LAO;MYS;MMR;THA;VNM
Coelogyne,pandurata,II,BRN;IDN;MYS
Coelogyne,papillosa,II,IDN;MYS
Coelogyne,parishii,II,MMR
Coelogyne,pedula,II,IND
Coelogyne,peltastes,II,IDN;MYS
Coelogyne,pholidotoides,II,IDN;MYS
Coelogyne,picta,II,MMR
Coelogyne,planiscapa,II,IDN;MYS
Coelogyne,plicatissima,II,IDN;MYS
Coelogyne,prasina,II,IDN;MYS
Coelogyne,prolifera,II,BTN;CHN;IND;MMR;NPL
Coelogyne,pulchella,II,CHN;MMR
Coelogyne,pulverula,II,BRN;IDN;MYS;THA
Coelogyne,punctulata,II,BTN;CHN;IND;MMR;NPL
Coelogyne,quadratiloba,II,IND;THA;VNM
Coelogyne,quinquelamellata,II,PHL
Coelogyne,radicosa,II,IDN;MYS;THA
Coelogyne,radioferens,II,BRN;IDN;MYS
Coelogyne,raizadae,II,BTN;CHN;IDN;LAO;NPL
Coelogyne,remediosiae,II,PHL
Coelogyne,renae,II,MYS
Coelogyne,rhabdobulbon,II,IDN;MYS
Coelogyne,rigida,II,CHN;IND;MYS;MMR;THA;VNM
Coelogyne,rigidiformis,II,IDN;MYS
Coelogyne,rochussenii,II,BRN;IDN;MYS;PHL;THA
Coelogyne,rumphii,II,IDN
Coelogyne,rupicola,II,IDN;MYS
Coelogyne,salmonicolor,II,IDN
Coelogyne,sanderae,II,CHN;MMR;VNM
Coelogyne,sanderiana,II,BRN;IDN;MYS
Coelogyne,sauveolens,II,CHN;IND
Coelogyne,schilleriana,II,MMR;THA
Coelogyne,schultesii,II,BTN;CHN;IND;LAO;MMR;NPL;THA;VNM
Coelogyne,septemcostata,II,BRN;IDN;MYS;THA
Coelogyne,simplex,II,IDN
Coelogyne,sparsa,II,PHL
Coelogyne,speciosa,II,IDN
Coelogyne,squamulosa,II,IDN;MYS
Coelogyne,steenisii,II,IDN
Coelogyne,stenobulbon,II,IDN
Coelogyne,stenochila,II,MYS
Coelogyne,stricta,II,BTN;CHN;IND;MMR;NPL;VNM
Coelogyne,susanae,II,PNG;SLB
Coelogyne,swaniana,II,BRN;IDN;MYS;PHL
Coelogyne,taronansis,II,CHN
Coelogyne,tenasserimensis,II,MMR;THA;VNM
Coelogyne,tenompokensis,II,IDN;MYS
Coelogyne,tensuis,II,IDN
Coelogyne,testacea,II,IDN;MYS;SGP
Coelogyne,tiomanensis,II,MYS
Coelogyne,tomentosa,II,IND;IDN;MYS;THA
Coelogyne,tommii,II,IDN
Coelogyne,trilobulata,II,IDN
Coelogyne,trinervis,II,KHM;IDN;LAO;MYS;MMR;THA;VNM
Coelogyne,triplicatula,II,MMR
Coelogyne,triuncialis,II,IDN
Coelogyne,tumida,II,IDN
Coelogyne,undatialata,II,IDN
Coelogyne,usitana,II,PHL
Coelogyne,ustulata,II,MMR
Coelogyne,vanoverberghii,II,PHL
Coelogyne,veitchii,II,IDN;PNG;SLB
Coelogyne,velutina,II,MYS;THA
Coelogyne,venusta,II,BRN;MYS
Coelogyne,vermicularis,II,IDN;MYS
Coelogyne,verrucosa,II,BRN;MYS
Coelogyne,virescens,II,THA;VNM
Coelogyne,viscosa,II,BGD;CHN;IND;LAO;MYS;MMR;THA;VNM
Coelogyne,xyrekes,II,IDN;MYS;THA
Coelogyne,yiii,II,MYS
Coelogyne,zeylanica,II,IND;LKA
Coelogyne,zhenkangensis,II,CHN
Coelogyne,zurowetzii,II,IDN;MYS
Coilochilus,neocaledonicus,II,NCL
Collabium,chinense,II,
Collabium,simplex,II,IDN;MYS
Comparettia,coccinea,II,BOL;BRA;COL;PER
Comparettia,falcata,II,BLZ;BOL;BRA;COL;CRI;CUB;DOM;ECU;SLV;GUF;GTM;HTI;HND;JAM;MEX;PAN;PER;PRI;USA;VEN
Comparettia,ignea,II,COL;PER
Comparettia,macroplectron,II,BOL;COL;ECU
Comparettia,maloi,II,ECU
Comparettia,speciosa,II,ECU;PER
Comperia,comperiana,II,GRC;IRN;IRQ;TUR;UKR
Conchidium,microchilos,II,
Conchidium,muscicola,II,CHN;IND;LAO;MMR;NPL;THA;VNM
Constantia,australis,II,BRA
Constantia,cipoensis,II,BRA
Constantia,cristinae,II,BRA
Constantia,microscopica,II,BRA
Constantia,rupestris,II,BRA
Corallorhiza,trifida,II,BIH;HUN;LTU;NLD;UKR
Corallorrhiza,ehrenbergii,II,MEX
Corallorrhiza,elliptica,II,MEX
Corallorrhiza,fimbriata,II,MEX
Corallorrhiza,macrantha,II,GTM;MEX
Corallorrhiza,odontorhiza,II,CAN;USA
Corallorrhiza,williamsii,II,SLV;MEX
Cordiglottis,filiformis,II,SGP
Cordiglottis,major,II,MYS
Coryanthes,elegantium,II,COL;ECU
Coryanthes,gerlachiana,II,BOL
Coryanthes,speciosa,II,BLZ;COL;GTM;HND;MEX;PAN
Coryanthes,thivii,II,BOL
Coryanthes,vieirae,II,
Corybas,abditus,II,
Corybas,abellianus,II,AUS
Corybas,acutus,II,IDN
Corybas,bancanus,II,IDN
Corybas,bryophilus,II,IDN
Corybas,calcicolus,II,MYS
Corybas,calopeplos,II,MYS
Corybas,carinatus,II,IDN;MYS
Corybas,caudatus,II,MYS
Corybas,comptus,II,MYS
Corybas,crenulatus,II,IDN;MYS
Corybas,dentatus,II,AUS
Corybas,fornicatus,II,IDN;MYS
Corybas,geminigibbus,II,IDN;MYS
Corybas,gemmatus,II,SLB
Corybas,himalaicus,II,IND;MMR
Corybas,holttumii,II,MYS
Corybas,imperatorius,II,IDN
Corybas,kinabaluensis,II,MYS
Corybas,laceratus,II,PHL
Corybas,limpidus,II,AUS
Corybas,merrillii,II,PHL
Corybas,montanus,II,AUS
Corybas,muluensis,II,MYS
Corybas,neocaledonicus,II,NCL
Corybas,pictus,II,IDN;MYS
Corybas,piliferus,II,MYS
Corybas,ponapensis,II,FSM
Corybas,praetermissus,II,IDN
Corybas,ramosianus,II,PHL
Corybas,ridleyanus,II,MYS
Corybas,royenii,II,PNG
Corybas,selangorensis,II,MYS
Corybas,serpentinus,II,MYS
Corybas,taiwanensis,II,TWN
Corybas,umbrosus,II,IDN
Corybas,undulatus,II,
Corybas,unguiculatus,II,NZL
Corybas,villosus,II,MYS
Corybas,vinosus,II,IDN
Corycium,bifidum,II,ZAF
Corycium,flanaganii,II,LSO;ZAF
Corycium,ingeanum,II,ZAF
Corycium,microglossum,II,ZAF
Corycium,tricuspidatum,II,LSO;ZAF
Corycium,vestitum,II,ZAF
Corymborkis,brevistylis,II,MYS
Corymborkis,corymbosa,II,ZAF
Corymborkis,flava,II,DOM;GLP;JAM
Corymborkis,subdensa,II,JPN
Cottonia,peduncularis,II,
Cranichis,acuminatissima,II,CRI
Cranichis,ciliata,II,BOL;COL;ECU;MEX;PER;VEN
Cranichis,ciliilabia,II,MEX
Cranichis,diphylla,II,CRI;DOM;MEX;SUR;VEN
Cranichis,glabricaulis,II,
Cranichis,gracilis,II,MEX
Cranichis,lankesteri,II,CRI
Cranichis,mexicana,II,MEX
Cranichis,muscosa,II,DMA;GRD;GLP;MTQ;MSR;KNA;LCA;VCT;TTO;USA
Cranichis,reticulata,II,CRI
Cranichis,ricartii,II,PRI
Cranichis,saccata,II,CRI
Cranichis,schaffneri,II,GTM;MEX
Cranichis,schlimii,II,COL;ECU;VEN
Cranichis,subumbellata,II,MEX
Cremastra,variabilis,II,JPN;RUS
Crepidium,lowii,II,
Crepidium,purpureum,II,
Cribbia,confusa,II,
Cryptanthemis,slateri,II,AUS
Cryptarrhena,brasiliensis,II,BRA
Cryptarrhena,guatemalensis,II,
Cryptarrhena,kegelii,II,
Cryptarrhena,lunata,II,BLZ;BRA;COL;CRI;ECU;GUF;GUY;HND;JAM;MEX;PAN;PER;TTO
Cryptocentrum,calcaratum,II,CRI;PAN
Cryptocentrum,gracilipes,II,CRI;PAN
Cryptocentrum,gracillimum,II,CRI;PAN
Cryptocentrum,pseudobulbosum,II,ECU
Cryptocentrum,standleyi,II,CRI;PAN
Cryptochilus,petelotii,II,VNM
Cryptophoranthus,dayana,II,CRI
Cryptophoranthus,dodsonii,II,
Cryptopus,elatus,II,
Cryptostylis,acutata,II,IDN
Cryptostylis,alismifolia,II,ASM;WSM
Cryptostylis,arachnites,II,HKG;IDN;SGP
Cryptostylis,conspicua,II,IDN
Cryptostylis,filiformis,II,IDN
Cryptostylis,hunteriana,II,AUS
Cryptostylis,javanica,II,IDN
Cryptostylis,subulata,II,AUS;NZL
Cryptostylis,taiwaniana,II,
Cuitlauzina,pendula,II,MEX
Cuitlauzina,pulchella,II,
Cyanaeorchis,arundinae,II,ARG
Cyclopogon,apricus,II,
Cyclopogon,calophyllus,II,
Cyclopogon,hennisianus,II,
Cyclopogon,peruvianus,II,
Cyclopogon,variegatus,II,
Cyclopogon,venustus,II,
Cycnoches,albidum,II,
Cycnoches,amparoanum,II,CRI
Cycnoches,aureum,II,CRI;HND;PAN
Cycnoches,barthiorum,II,COL
Cycnoches,bennettii,II,PER
Cycnoches,brachydactylon,II,COL
Cycnoches,carrii,II,PER
Cycnoches,chlorochilon,II,BLZ;BRA;COL;GUF;GUY;PAN;SUR;VEN
Cycnoches,christensonii,II,PER
Cycnoches,cooperi,II,PER
Cycnoches,densiflorum,II,COL;PAN
Cycnoches,dianae,II,CRI;PAN
Cycnoches,egertonianum,II,BLZ;COL;CRI;SLV;GTM;HND;MEX;PAN;PER
Cycnoches,espiritosantense,II,
Cycnoches,farnsworthianum,II,PER
Cycnoches,guttulatum,II,COL;CRI;PAN
Cycnoches,haagii,II,BOL;BRA;COL;ECU;GUF;GUY;PER;SUR;VEN
Cycnoches,herrenhusanum,II,COL;ECU
Cycnoches,jarae,II,PER
Cycnoches,loddigesii,II,BRA;COL;GUF;GUY;SUR;VEN
Cycnoches,lusiae,II,VEN
Cycnoches,maculatum,II,COL;VEN
Cycnoches,manoelae,II,BRA
Cycnoches,pachydactylon,II,
Cycnoches,pauciflorum,II,
Cycnoches,pentadactylon,II,BRA;PER
Cycnoches,peruvianum,II,ECU;PER
Cycnoches,quatuorcristis,II,
Cycnoches,schmidtianum,II,PER
Cycnoches,stenodactylon,II,PAN
Cycnoches,suarezii,II,ECU
Cycnoches,ventricosum,II,BLZ;CRI;SLV;GTM;HND;MEX;PAN
Cycnoches,warszewiczii,II,CRI;GTM;PAN
Cydoniorchis,tetragona,II,
Cymbidiella,pardalina,II,
Cymbidium,aloifolium,II,BGD;KHM;CHN;IND;IDN;LAO;MYS;MMR;NPL;LKA;THA;VNM
Cymbidium,atropurpureum,II,IDN;MYS;PHL;THA;VNM
Cymbidium,banense,II,VNM
Cymbidium,bicolor,II,BTN;KHM;CHN;IND;IDN;LAO;MYS;MMR;NPL;PHL;LKA;THA;VNM
Cymbidium,borneense,II,MYS
Cymbidium,canaliculatum,II,AUS
Cymbidium,chloranthum,II,IDN;MYS
Cymbidium,cochleare,II,CHN;IND;MMR;TWN;THA
Cymbidium,cyperifolium,II,BTN;KHM;CHN;IND;MMR;NPL;PHL;THA;VNM
Cymbidium,dayanum,II,KHM;CHN;IND;IDN;JPN;LAO;MYS;MMR;PHL;TWN;THA;VNM
Cymbidium,defoliatum,II,CHN
Cymbidium,devonianum,II,BTN;IND;NPL;THA;VNM
Cymbidium,eburneum,II,CHN;IND;MMR;NPL
Cymbidium,elegans,II,BTN;CHN;IND;MMR;NPL
Cymbidium,elongatum,II,MYS
Cymbidium,ensifolium,II,KHM;CHN;IND;IDN;JPN;LAO;MYS;PNG;PHL;LKA;TWN;THA;VNM
Cymbidium,erythraeum,II,CHN;MMR;THA
Cymbidium,erythrostylum,II,VNM
Cymbidium,faberi,II,CHN;IND;NPL;TWN
Cymbidium,finlaysonianum,II,KHM;IDN;MYS;PHL;THA;VNM
Cymbidium,floribundum,II,CHN;TWN;VNM
Cymbidium,gammieanum,II,IND
Cymbidium,goeringii,II,CHN;IND;JPN;KOR;TWN
Cymbidium,gongshanense,II,
Cymbidium,hartinahianum,II,IDN
Cymbidium,hookerianum,II,BTN;CHN;IND;NPL;VNM
Cymbidium,insigne,II,CHN;THA;VNM
Cymbidium,iridioides,II,BTN;CHN;IND;MMR;NPL;VNM
Cymbidium,kanran,II,CHN;HKG;JPN;KOR;TWN
Cymbidium,kinabaluense,II,MYS
Cymbidium,lancifolium,II,BTN;CHN;IND;IDN;JPN;LAO;MYS;MMR;NPL;PNG;TWN;THA;VNM
Cymbidium,lowianum,II,CHN;MMR;THA;VNM
Cymbidium,macrorhizon,II,CHN;IND;JPN;LAO;MMR;NPL;PAK;TWN;THA;VNM
Cymbidium,madidum,II,AUS
Cymbidium,maguanense,II,
Cymbidium,mastersii,II,CHN;IND;MMR;THA
Cymbidium,munronianum,II,BTN;IND
Cymbidium,nanulum,II,CHN
Cymbidium,parishii,II,MMR
Cymbidium,pendulum,II,HKG
Cymbidium,qiubeiense,II,CHN
Cymbidium,rectum,II,MYS
Cymbidium,roseum,II,IDN;MYS
Cymbidium,sanderae,II,VNM
Cymbidium,schroederi,II,VNM
Cymbidium,sigmoideum,II,IDN;MYS
Cymbidium,sinense,II,CHN;IND;JPN;MMR;TWN;THA;VNM
Cymbidium,suave,II,AUS
Cymbidium,suavissimum,II,CHN;MMR;VNM
Cymbidium,tigrinum,II,CHN;IND;MMR;THA
Cymbidium,tracyanum,II,CHN;MMR;THA
Cymbidium,wenshanense,II,CHN
Cymbidium,whiteae,II,IND
Cymbidium,wilsonii,II,CHN
Cymbidium,zaleskianum,II,IND
Cynorkis,anisoloba,II,ZWE
Cynorkis,compacta,II,ZAF
Cynorkis,squamosa,II,MUS;REU
Cypripedium,acaule,II,CAN;USA
Cypripedium,andrewsii,II,USA
Cypripedium,arietinum,II,CAN;USA
Cypripedium,bardolphianum,II,CHN
Cypripedium,calceolus,II,AUT;BLR;BEL;BIH;BGR;CAN;CHN;CZE;DNK;EST;FIN;FRA;DEU;GRC;HUN;ITA;JPN;LVA;LTU;LUX;MNG;NOR;POL;ROU;RUS;SVK;SVN;ESP;SWE;CHE;UKR;GBR;USA
Cypripedium,californicum,II,USA
Cypripedium,candidum,II,CAN;USA
Cypripedium,colombianum,II,CAN;USA
Cypripedium,cordigerum,II,BTN;CHN;IND;NPL;PAK
Cypripedium,debile,II,CHN;JPN;TWN
Cypripedium,dicksonianum,II,MEX
Cypripedium,elegans,II,BTN;CHN;IND;NPL
Cypripedium,fargesii,II,CHN
Cypripedium,farreri,II,CHN
Cypripedium,fasciculatum,II,CAN;USA
Cypripedium,fasciolatum,II,CHN
Cypripedium,flavum,II,CHN
Cypripedium,formosanum,II,TWN
Cypripedium,forrestii,II,CHN
Cypripedium,franchetii,II,CHN
Cypripedium,guttatum,II,BLR;BTN;CAN;CHN;PRK;RUS;IND;JPN;MNG;NPL;KOR;RUS;USA
Cypripedium,henryi,II,CHN
Cypripedium,himalaicum,II,BTN;CHN;IND;NPL
Cypripedium,irapeanum,II,GTM;HND;MEX
Cypripedium,japonicum,II,CHN;PRK;JPN;KOR
Cypripedium,kentuckiense,II,USA
Cypripedium,lichiangense,II,CHN;MMR
Cypripedium,macranthos,II,BLR;CHN;PRK;JPN;MNG;KOR;RUS;TWN
Cypripedium,margaritaceum,II,CHN
Cypripedium,micranthum,II,CHN
Cypripedium,molle,II,MEX
Cypripedium,montanum,II,CAN;USA
Cypripedium,palangshanense,II,CHN
Cypripedium,parviflorum,II,CAN;USA
Cypripedium,passerinum,II,CAN;USA
Cypripedium,planipetalum,II,CAN;USA
Cypripedium,plectrochilum,II,CHN
Cypripedium,reginae,II,CAN;USA
Cypripedium,segawai,II,TWN
Cypripedium,shanxiense,II,CHN;JPN;RUS
Cypripedium,smithii,II,CHN
Cypripedium,subtropicum,II,CHN
Cypripedium,tibeticum,II,CHN;TWN
Cypripedium,wardii,II,CHN
Cypripedium,wumengense,II,CHN
Cypripedium,yatabeanum,II,JPN;RUS;USA
Cypripedium,yunnanense,II,CHN
Cyrtidiorchis,alata,II,ECU
Cyrtochilum,flexuosum,II,
Cyrtochilum,ioplocon,II,
Cyrtochilum,scabiosum,II,
Cyrtorchis,arcuata,II,
Cyrtorchis,ascerhsonii,II,
Cyrtorchis,aschersonii,II,
Cyrtorchis,brownii,II,
Cyrtorchis,chailluana,II,
Cyrtorchis,crenata,II,
Cyrtorchis,erythraeae,II,
Cyrtorchis,glaucifolia,II,MOZ
Cyrtorchis,henriquesiana,II,STP
Cyrtorchis,injoloensis,II,
Cyrtorchis,monteiroae,II,
Cyrtorchis,ringens,II,
Cystopus,macranthus,II,MYS
Cystorchis,aphylla,II,IDN;MYS;PHL
Cystorchis,gracilis,II,MYS
Cystorchis,javanica,II,IDN;MYS;PHL
Cystorchis,luzonensis,II,PHL
Dactylorhiza,alpestris,II,
Dactylorhiza,baltica,II,EST;LVA;LTU;POL;RUS
Dactylorhiza,chuhensis,II,TUR
Dactylorhiza,cordigera,II,POL
Dactylorhiza,elata,II,
Dactylorhiza,foliosa,II,PRT
Dactylorhiza,fuchsii,II,AUT;BEL;CZE;DNK;EST;FIN;FRA;DEU;HUN;ISL;IRL;IMN;ITA;LVA;LTU;NLD;NOR;POL;ROU;RUS;SWE;CHE;GBR
Dactylorhiza,iberica,II,RUS;GRC;IRN;UKR
Dactylorhiza,incarnata,II,ALB;AUT;BEL;BGR;CZE;DNK;EST;FIN;FRA;HUN;ITA;LVA;LTU;NLD;NOR;POL;ROU;RUS;SVK;ESP;SWE;CHE;UKR;GBR
Dactylorhiza,kalopissii,II,BGR;GRC
Dactylorhiza,latifolia,II,AUT;BEL;CZE;DNK;EST;FRA;DEU;HUN;IRL;ITA;NLD;NOR;POL;ROU;RUS;SVK;ESP;SWE;CHE;GBR
Dactylorhiza,maculata,II,ALB;AUT;BEL;CZE;DNK;EST;FRO;FIN;FRA;DEU;HUN;ISL;IRL;ITA;LVA;LTU;NLD;NOR;POL;PRT;ROU;RUS;SVK;ESP;SWE;CHE;GBR
Dactylorhiza,majalis,II,CZE;FIN;HUN;LTU;NOR;RUS;SWE;UKR
Dactylorhiza,nieschalkiorum,II,TUR
Dactylorhiza,pseudocordigera,II,NOR;SWE
Dactylorhiza,romana,II,ALB;BGR;CYP;GRC;IRN;ISR;ITA;LBN;RUS;SYR;TUN;TUR;UKR
Dactylorhiza,russowii,II,CZE;EST;DEU;LVA;LTU;NOR;POL;RUS
Dactylorhiza,ruthei,II,EST;POL;SWE
Dactylorhiza,saccifera,II,
Dactylorhiza,sambucina,II,BLR;CZE;DNK;EST;FIN;HUN;LTU;NOR;POL;PRT;RUS;SVK;SWE;CHE;UKR
Dactylorhiza,sulphurea,II,
Dactylorhiza,traunsteineri,II,LIE;POL
Deceptor,bidoupensis,II,VNM
Deiregyne,hondurensis,II,HND
Deiregyne,ramentacea,II,MEX
Deiregyne,rhombilabia,II,MEX
Deiregyne,tenuiflora,II,MEX
Dendrobium,aberrans,II,PNG
Dendrobium,acerosum,II,SGP
Dendrobium,aciculare,II,
Dendrobium,acinaciforme,II,KHM;HKG;IND;LAO;MMR;THA;VNM
Dendrobium,acuminatissimum,II,IDN;PHL
Dendrobium,acutilingue,II,
Dendrobium,acutimentum,II,IDN
Dendrobium,acutisepalum,II,IDN;PNG
Dendrobium,adae,II,AUS
Dendrobium,aduncum,II,BTN;CHN;IND;MMR;THA;VNM
Dendrobium,aemulum,II,AUS
Dendrobium,affine,II,AUS;IDN
Dendrobium,aggregatum,II,KHM;CHN;HKG;IND;LAO;MYS;MMR;VNM
Dendrobium,agrostophyllum,II,AUS
Dendrobium,alabense,II,MYS
Dendrobium,alaticaulinum,II,PNG
Dendrobium,albayense,II,PHL
Dendrobium,albosanguineum,II,MMR;THA
Dendrobium,alboviride,II,IDN;TWN
Dendrobium,alderwereltianum,II,IDN
Dendrobium,alexandrae,II,PNG
Dendrobium,aloifolium,II,KHM;IDN;LAO;MYS;MMR;SGP;THA;VNM
Dendrobium,amabile,II,VNM
Dendrobium,amblyogenium,II,
Dendrobium,amesianum,II,FSM
Dendrobium,amethystoglossum,II,
Dendrobium,amoenum,II,BGD;BTN;IND;MMR;NPL
Dendrobium,amphigenyum,II,IDN;PNG
Dendrobium,anceps,II,IND;MMR;NPL;THA
Dendrobium,andreemillarae,II,PNG
Dendrobium,angiense,II,IDN
Dendrobium,angustiflorum,II,IDN
Dendrobium,annae,II,IDN
Dendrobium,annamense,II,VNM
Dendrobium,anosmum,II,IND;IDN;LAO;MYS;MMR;PNG;PHL;LKA;THA;VNM
Dendrobium,antennatum,II,AUS;IDN;PNG;SLB
Dendrobium,anthrene,II,IDN;MYS
Dendrobium,apertum,II,PNG
Dendrobium,aphanochilum,II,IDN
Dendrobium,aphyllum,II,BTN;KHM;CHN;IND;LAO;MYS;MMR;NPL;THA;VNM
Dendrobium,aphyllum,II,
Dendrobium,aqueum,II,IND
Dendrobium,arachnoglossum,II,PNG
Dendrobium,archipelagense,II,
Dendrobium,arcuatum,II,IDN;MYS
Dendrobium,aries,II,IDN
Dendrobium,aristiferum,II,IDN
Dendrobium,armeniacum,II,PNG
Dendrobium,asphale,II,
Dendrobium,atavus,II,IDN
Dendrobium,atjehense,II,IDN
Dendrobium,atrorubens,II,MYS
Dendrobium,atroviolaceum,II,AUS;PNG
Dendrobium,aurantiroseum,II,IDN;PNG
Dendrobium,aureum,II,BTN;IND;NPL
Dendrobium,auriculatum,II,PHL
Dendrobium,ayubii,II,
Dendrobium,babiense,II,
Dendrobium,baeurerlenii,II,
Dendrobium,baileyi,II,AUS
Dendrobium,balzerianum,II,
Dendrobium,barbatulum,II,IND
Dendrobium,basilanense,II,PHL
Dendrobium,bellatulum,II,KHM;CHN;IND;LAO;MMR;THA;VNM
Dendrobium,bensoniae,II,IND;MMR;THA
Dendrobium,bicameratum,II,BTN;IND;MMR;NPL;THA
Dendrobium,bicaudatum,II,IDN
Dendrobium,bicornutum,II,IDN
Dendrobium,bifalce,II,AUS;IDN;PNG;SLB;TLS
Dendrobium,bifidum,II,MYS
Dendrobium,biflorum,II,ASM;FJI;PYF
Dendrobium,bigibbum,II,AUS;IDN;PNG
Dendrobium,bilobulatum,II,THA;VNM
Dendrobium,biloculare,II,IDN
Dendrobium,blumei,II,IDN;MYS;PHL;THA
Dendrobium,boosii,II,
Dendrobium,bostrychodes,II,BRN;MYS
Dendrobium,boumaniae,II,IDN
Dendrobium,bowmanii,II,AUS;NCL
Dendrobium,brachycalptra,II,PNG
Dendrobium,brachycentrum,II,IDN
Dendrobium,brachypus,II,NFK
Dendrobium,bracteosum,II,IDN;PNG
Dendrobium,brassii,II,PNG
Dendrobium,brevicaule,II,IDN;PNG
Dendrobium,brevilabium,II,PNG
Dendrobium,brevimentum,II,THA
Dendrobium,brymerianum,II,CHN;IND;LAO;MMR;THA;VNM
Dendrobium,buffumii,II,PNG
Dendrobium,bullenianum,II,PHL
Dendrobium,cacatua,II,AUS
Dendrobium,cacuminis,II,
Dendrobium,calamiforme,II,AUS
Dendrobium,calcaratum,II,PNG;WSM;SLB;TON;VUT
Dendrobium,calcariferum,II,MYS
Dendrobium,calceolum,II,IDN
Dendrobium,calicopis,II,MYS;THA
Dendrobium,caliculimentum,II,IDN;PNG;SLB
Dendrobium,callitrophilum,II,
Dendrobium,calophyllum,II,IDN
Dendrobium,calyptratum,II,IDN
Dendrobium,camaridiorum,II,NCL
Dendrobium,campbellii,II,SLB
Dendrobium,canaliculatum,II,AUS;PNG
Dendrobium,cancroides,II,AUS
Dendrobium,candidum,II,BTN;CHN;IND;MMR;NPL
Dendrobium,capillipes,II,CHN;IND;LAO;MMR;NPL;THA;VNM
Dendrobium,capitisyork,II,AUS
Dendrobium,capituliflorum,II,IDN;PNG;SLB;VUT
Dendrobium,capra,II,IDN
Dendrobium,carinatum,II,
Dendrobium,cariniferum,II,CHN;IND;LAO;MMR;THA;VNM
Dendrobium,carrii,II,AUS;PNG
Dendrobium,carronii,II,AUS
Dendrobium,caryicola,II,VNM
Dendrobium,casuarinae,II,NCL
Dendrobium,cathcartii,II,IND;VNM
Dendrobium,catillare,II,
Dendrobium,ceraula,II,PHL
Dendrobium,chameleon,II,PHL;TWN
Dendrobium,chanjiangenes,II,CHN
Dendrobium,chlorostylum,II,VNM
Dendrobium,chordiforme,II,PNG
Dendrobium,christyanum,II,THA;VNM
Dendrobium,chrysanthum,II,BTN;CHN;IND;LAO;MMR;NPL;THA;VNM
Dendrobium,chryseum,II,BTN;CHN;IND;LAO;MMR;NPL;TWN;THA;VNM
Dendrobium,chrysocrepis,II,IND;MMR
Dendrobium,chrysotoxum,II,BGD;BTN;KHM;CHN;IND;LAO;MMR;NPL;TWN;THA;VNM
Dendrobium,ciliatilabellum,II,THA
Dendrobium,cinereum,II,IDN;MYS
Dendrobium,cinnabarinum,II,BRN;MYS
Dendrobium,clavator,II,MYS;THA
Dendrobium,clavatum,II,IND;MMR;NPL
Dendrobium,cleistogamum,II,NCL
Dendrobium,clemensiae,II,
Dendrobium,closterium,II,NCL
Dendrobium,cochleatum,II,PNG
Dendrobium,cochliodes,II,IDN;PNG
Dendrobium,codonosepalum,II,IDN;PNG
Dendrobium,compactum,II,CHN;MMR;THA
Dendrobium,compressimentum,II,IDN;MYS
Dendrobium,comptonii,II,AUS;NCL
Dendrobium,conanthum,II,IDN;PNG;SLB;VUT
Dendrobium,concinnum,II,IDN;MYS;SGP;THA
Dendrobium,confinale,II,THA
Dendrobium,conicum,II,IDN
Dendrobium,connatum,II,IDN
Dendrobium,constrictum,II,IDN;PNG
Dendrobium,convallariiforme,II,
Dendrobium,convexipes,II,IDN
Dendrobium,convolutum,II,PNG
Dendrobium,corallorhizon,II,
Dendrobium,corrugatilobum,II,IDN
Dendrobium,crabro,II,
Dendrobium,crassicaule,II,NCL
Dendrobium,crassifolium,II,NCL
Dendrobium,crassimarginatum,II,
Dendrobium,crassulifolium,II,AUS
Dendrobium,crenatifolium,II,
Dendrobium,crepidatum,II,BTN;KHM;CHN;IND;LAO;MMR;NPL;THA;VNM
Dendrobium,cretaceum,II,CHN;IND;LAO;MMR;NPL;THA;VNM
Dendrobium,crispilinguum,II,
Dendrobium,crocatum,II,MYS;THA
Dendrobium,croceocentrum,II,
Dendrobium,crucilabre,II,
Dendrobium,cruentum,I,MYS;MMR;THA
Dendrobium,crumenatum,II,AUS;BGD;BRN;KHM;CHN;IND;IDN;MYS;MMR;PHL;SYC;SGP;LKA;TWN;THA;VNM
Dendrobium,cruttwellii,II,IDN;PNG
Dendrobium,crystallinum,II,KHM;CHN;LAO;MMR;THA;VNM
Dendrobium,cuculliferum,II,IDN
Dendrobium,cucumerinum,II,AUS
Dendrobium,cumulatum,II,BTN;KHM;IND;IDN;LAO;MMR;NPL;PHL;THA;VNM
Dendrobium,cunninghamii,II,NZL
Dendrobium,curvicaule,II,AUS
Dendrobium,curviflorum,II,IND;MMR;THA
Dendrobium,curvimentum,II,IDN
Dendrobium,cuspidatum,II,MMR;THA
Dendrobium,cuthbertsonii,II,IDN;PNG
Dendrobium,cyanocentrum,II,IDN;PNG
Dendrobium,cylindricum,II,IDN
Dendrobium,cymatoleguum,II,NCL
Dendrobium,cymboglossum,II,MYS
Dendrobium,cymbulipes,II,IDN;MYS
Dendrobium,daklakense,II,
Dendrobium,dalatense,II,VNM
Dendrobium,dantaniense,II,THA;VNM
Dendrobium,daoense,II,VNM
Dendrobium,darjeelingensis,II,IND
Dendrobium,davaoense,II,
Dendrobium,dearei,II,PHL
Dendrobium,dekockii,II,IDN;PNG
Dendrobium,delacourii,II,KHM;LAO;MMR;THA;VNM
Dendrobium,delicatulum,II,FJI;IDN;FSM;PNG;SLB;VUT
Dendrobium,delicatum,II,AUS
